survey_year,gender,state,sport,schools,participants
2013-14,Boys,Maryland,Lacrosse,149.0,6406
2013-14,Boys,Massachusetts,Ice Hockey,298.0,7359
2013-14,Boys,Massachusetts,Lacrosse,227.0,9422
2013-14,Boys,Massachusetts,Skiing Cross Country,21.0,276
2013-14,Boys,Michigan,Ice Hockey,219.0,3564
2013-14,Boys,Michigan,Lacrosse,125.0,5089
2013-14,Boys,Michigan,Riflery,7.0,88
2013-14,Boys,Michigan,Skiing Cross Country,2.0,39
2013-14,Boys,Minnesota,Ice Hockey,274.0,5718
2013-14,Boys,Minnesota,Lacrosse,84.0,3223
2013-14,Boys,Minnesota,Riflery,,113
2013-14,Boys,Minnesota,Skiing Cross Country,113.0,1966
2013-14,Boys,New Hampshire,Ice Hockey,42.0,1026
2013-14,Boys,New Hampshire,Lacrosse,41.0,2118
2013-14,Boys,New Hampshire,Skiing Cross Country,30.0,283
2013-14,Boys,New Jersey,Ice Hockey,137.0,3887
2013-14,Boys,New Jersey,Lacrosse,190.0,11919
2013-14,Boys,New Jersey,Skiing Cross Country,48.0,198
2013-14,Boys,New York,Ice Hockey,150.0,3238
2013-14,Boys,New York,Lacrosse,328.0,16169
2013-14,Boys,New York,Riflery,19.0,276
2013-14,Boys,New York,Skiing Cross Country,35.0,395
2013-14,Boys,North Carolina,Lacrosse,96.0,2880
2013-14,Boys,North Dakota,Ice Hockey,34.0,606
2013-14,Boys,Ohio,Ice Hockey,82.0,1784
2013-14,Boys,Ohio,Lacrosse,93.0,4108
2013-14,Boys,Ohio,Riflery,2.0,23
2013-14,Boys,Pennsylvania,Ice Hockey,,187
2013-14,Boys,Pennsylvania,Lacrosse,187.0,5984
2013-14,Boys,Pennsylvania,Riflery,49.0,490
2013-14,Boys,Rhode Island,Ice Hockey,30.0,777
2013-14,Boys,Rhode Island,Lacrosse,31.0,1039
2013-14,Boys,South Carolina,Lacrosse,36.0,1588
2013-14,Boys,Vermont,Ice Hockey,27.0,419
2013-14,Boys,Vermont,Lacrosse,28.0,992
2013-14,Boys,Vermont,Riflery,1.0,13
2013-14,Boys,Vermont,Skiing Cross Country,21.0,273
2013-14,Boys,Virginia,Lacrosse,86.0,4067
2013-14,Boys,Wisconsin,Ice Hockey,90.0,2538
2013-14,Boys,Wyoming,Skiing Cross Country,7.0,71
2013-14,Boys,Wyoming,Lacrosse,,59
2013-14,Boys,Alabama,Skiing Alpine,,152
2013-14,Boys,Alabama,Soccer,152.0,3806
2013-14,Boys,Alabama,Swimming and Diving,42.0,308
2013-14,Boys,Alabama,Tennis,166.0,1709
2013-14,Boys,Alaska,Skiing Alpine,,35
2013-14,Boys,Alaska,Soccer,35.0,1015
2013-14,Boys,Alaska,Swimming and Diving,33.0,462
2013-14,Boys,Alaska,Tennis,15.0,217
2013-14,Boys,Arizona,Skiing Alpine,,194
2013-14,Boys,Arizona,Soccer,194.0,7090
2013-14,Boys,Arizona,Swimming and Diving,153.0,2923
2013-14,Boys,Arizona,Tennis,165.0,2297
2013-14,Boys,Arkansas,Skiing Alpine,,90
2013-14,Boys,Arkansas,Soccer,90.0,2381
2013-14,Boys,Arkansas,Swimming and Diving,35.0,381
2013-14,Boys,Arkansas,Tennis,108.0,961
2013-14,Boys,California,Skiing Alpine,32.0,244
2013-14,Boys,California,Soccer,1256.0,48560
2013-14,Boys,California,Swimming and Diving,861.0,23075
2013-14,Boys,California,Tennis,955.0,18931
2013-14,Boys,Colorado,Skiing Alpine,14.0,128
2013-14,Boys,Colorado,Soccer,196.0,7251
2013-14,Boys,Colorado,Swimming and Diving,90.0,2071
2013-14,Boys,Colorado,Tennis,124.0,2876
2013-14,Boys,Connecticut,Skiing Alpine,,177
2013-14,Boys,Connecticut,Soccer,177.0,6935
2013-14,Boys,Connecticut,Swimming and Diving,103.0,1987
2013-14,Boys,Connecticut,Tennis,138.0,2367
2013-14,Boys,Delaware,Skiing Alpine,,50
2013-14,Boys,Delaware,Soccer,50.0,1887
2013-14,Boys,Delaware,Swimming and Diving,37.0,636
2013-14,Boys,Delaware,Tennis,35.0,509
2013-14,Boys,Florida,Skiing Alpine,,562
2013-14,Boys,Florida,Soccer,562.0,15769
2013-14,Boys,Florida,Swimming and Diving,449.0,7085
2013-14,Boys,Florida,Tennis,498.0,4496
2013-14,Boys,Georgia,Skiing Alpine,,369
2013-14,Boys,Georgia,Soccer,369.0,10729
2013-14,Boys,Georgia,Swimming and Diving,238.0,3598
2013-14,Boys,Hawaii,Skiing Alpine,,53
2013-14,Boys,Hawaii,Soccer,53.0,1528
2013-14,Boys,Hawaii,Swimming and Diving,60.0,663
2013-14,Boys,Hawaii,Tennis,63.0,697
2013-14,Boys,Idaho,Skiing Alpine,,68
2013-14,Boys,Idaho,Soccer,68.0,1977
2013-14,Boys,Idaho,Swimming and Diving,,56
2013-14,Boys,Idaho,Tennis,56.0,1026
2013-14,Boys,Illinois,Skiing Alpine,,436
2013-14,Boys,Illinois,Soccer,436.0,18857
2013-14,Boys,Illinois,Swimming and Diving,238.0,6021
2013-14,Boys,Illinois,Tennis,292.0,7136
2013-14,Boys,Indiana,Skiing Alpine,,299
2013-14,Boys,Indiana,Soccer,299.0,8765
2013-14,Boys,Indiana,Swimming and Diving,230.0,3596
2013-14,Boys,Indiana,Tennis,299.0,4588
2013-14,Boys,Iowa,Skiing Alpine,,152
2013-14,Boys,Iowa,Soccer,152.0,6027
2013-14,Boys,Iowa,Swimming and Diving,47.0,1448
2013-14,Boys,Iowa,Tennis,108.0,2383
2013-14,Boys,Kansas,Skiing Alpine,,103
2013-14,Boys,Kansas,Soccer,103.0,4111
2013-14,Boys,Kansas,Swimming and Diving,68.0,1605
2013-14,Boys,Kansas,Tennis,121.0,2254
2013-14,Boys,Kentucky,Skiing Alpine,,188
2013-14,Boys,Kentucky,Soccer,188.0,5894
2013-14,Boys,Kentucky,Swimming and Diving,127.0,1616
2013-14,Boys,Kentucky,Tennis,209.0,2287
2013-14,Boys,Louisiana,Skiing Alpine,,161
2013-14,Boys,Louisiana,Soccer,161.0,4434
2013-14,Boys,Louisiana,Swimming and Diving,143.0,1200
2013-14,Boys,Louisiana,Tennis,171.0,1451
2013-14,Boys,Maine,Skiing Alpine,44.0,287
2013-14,Boys,Maine,Soccer,134.0,4061
2013-14,Boys,Maine,Swimming and Diving,55.0,676
2013-14,Boys,Maryland,Skiing Alpine,,182
2013-14,Boys,Maryland,Soccer,182.0,6486
2013-14,Boys,Maryland,Swimming and Diving,107.0,1955
2013-14,Boys,Maryland,Tennis,172.0,2239
2013-14,Boys,Massachusetts,Skiing Alpine,75.0,1167
2013-14,Boys,Massachusetts,Soccer,353.0,13414
2013-14,Boys,Massachusetts,Swimming and Diving,213.0,2948
2013-14,Boys,Massachusetts,Tennis,262.0,3658
2013-14,Boys,Michigan,Skiing Alpine,81.0,745
2013-14,Boys,Michigan,Soccer,475.0,14242
2013-14,Boys,Michigan,Swimming and Diving,242.0,5243
2013-14,Boys,Michigan,Tennis,312.0,6464
2013-14,Boys,Minnesota,Skiing Alpine,117.0,1022
2013-14,Boys,Minnesota,Soccer,244.0,8958
2013-14,Boys,Minnesota,Swimming and Diving,157.0,3853
2013-14,Boys,Minnesota,Tennis,191.0,4916
2013-14,Boys,Mississippi,Skiing Alpine,,135
2013-14,Boys,Mississippi,Soccer,135.0,3920
2013-14,Boys,Mississippi,Swimming and Diving,68.0,1790
2013-14,Boys,Mississippi,Tennis,178.0,2250
2013-14,Boys,Missouri,Skiing Alpine,,234
2013-14,Boys,Missouri,Soccer,234.0,8341
2013-14,Boys,Missouri,Swimming and Diving,107.0,1835
2013-14,Boys,Missouri,Tennis,182.0,3434
2013-14,Boys,Montana,Skiing Alpine,,30
2013-14,Boys,Montana,Soccer,30.0,821
2013-14,Boys,Montana,Swimming and Diving,18.0,199
2013-14,Boys,Montana,Tennis,40.0,779
2013-14,Boys,Nebraska,Skiing Alpine,,67
2013-14,Boys,Nebraska,Soccer,67.0,2647
2013-14,Boys,Nebraska,Swimming and Diving,58.0,831
2013-14,Boys,Nebraska,Tennis,61.0,1024
2013-14,Boys,Nevada,Skiing Alpine,21.0,237
2013-14,Boys,Nevada,Soccer,68.0,2195
2013-14,Boys,Nevada,Swimming and Diving,57.0,856
2013-14,Boys,Nevada,Tennis,54.0,685
2013-14,Boys,New Hampshire,Skiing Alpine,54.0,539
2013-14,Boys,New Hampshire,Soccer,85.0,3008
2013-14,Boys,New Hampshire,Swimming and Diving,52.0,436
2013-14,Boys,New Hampshire,Tennis,55.0,741
2013-14,Boys,New Jersey,Skiing Alpine,,395
2013-14,Boys,New Jersey,Soccer,395.0,18710
2013-14,Boys,New Jersey,Swimming and Diving,253.0,5296
2013-14,Boys,New Jersey,Tennis,331.0,6288
2013-14,Boys,New Mexico,Skiing Alpine,,69
2013-14,Boys,New Mexico,Soccer,69.0,2451
2013-14,Boys,New Mexico,Swimming and Diving,44.0,631
2013-14,Boys,New Mexico,Tennis,61.0,714
2013-14,Boys,New York,Skiing Alpine,85.0,873
2013-14,Boys,New York,Soccer,696.0,23669
2013-14,Boys,New York,Swimming and Diving,298.0,6833
2013-14,Boys,New York,Tennis,502.0,10036
2013-14,Boys,North Carolina,Skiing Alpine,,368
2013-14,Boys,North Carolina,Soccer,368.0,13711
2013-14,Boys,North Carolina,Swimming and Diving,305.0,4039
2013-14,Boys,North Carolina,Tennis,336.0,4392
2013-14,Boys,North Dakota,Skiing Alpine,,18
2013-14,Boys,North Dakota,Soccer,18.0,583
2013-14,Boys,North Dakota,Swimming and Diving,19.0,290
2013-14,Boys,North Dakota,Tennis,21.0,273
2013-14,Boys,Ohio,Skiing Alpine,2.0,18
2013-14,Boys,Ohio,Soccer,568.0,14700
2013-14,Boys,Ohio,Swimming and Diving,393.0,5313
2013-14,Boys,Ohio,Tennis,436.0,5735
