survey_year,gender,state,sport,schools,participants
2009-10,Girls,New Jersey,Gymnastics,99.0,1015.0
2009-10,Girls,New Mexico,Football 11-player,,92.0
2009-10,Girls,New Mexico,Golf,92.0,568.0
2009-10,Girls,New York,Field Hockey,240.0,8348.0
2009-10,Girls,New York,Football 11-player,,163.0
2009-10,Girls,New York,Golf,163.0,1649.0
2009-10,Girls,New York,Gymnastics,122.0,1670.0
2009-10,Girls,North Carolina,Field Hockey,44.0,880.0
2009-10,Girls,North Carolina,Football 11-player,,248.0
2009-10,Girls,North Carolina,Golf,248.0,1180.0
2009-10,Girls,North Carolina,Gymnastics,24.0,168.0
2009-10,Girls,North Dakota,Football 11-player,5.0,17.0
2009-10,Girls,North Dakota,Golf,108.0,551.0
2009-10,Girls,North Dakota,Gymnastics,15.0,73.0
2009-10,Girls,Ohio,Field Hockey,48.0,1071.0
2009-10,Girls,Ohio,Football 11-player,10.0,13.0
2009-10,Girls,Ohio,Golf,559.0,3143.0
2009-10,Girls,Ohio,Gymnastics,148.0,996.0
2009-10,Girls,Oklahoma,Football 11-player,3.0,3.0
2009-10,Girls,Oklahoma,Golf,218.0,1265.0
2009-10,Girls,Oregon,Football 11-player,,165.0
2009-10,Girls,Oregon,Golf,165.0,1036.0
2009-10,Girls,Pennsylvania,Field Hockey,301.0,
2009-10,Girls,Pennsylvania,Football 11-player,,331.0
2009-10,Girls,Pennsylvania,Golf,331.0,3310.0
2009-10,Girls,Pennsylvania,Gymnastics,22.0,220.0
2009-10,Girls,Rhode Island,Field Hockey,21.0,617.0
2009-10,Girls,Rhode Island,Football 11-player,,5.0
2009-10,Girls,Rhode Island,Golf,1.0,51.0
2009-10,Girls,South Carolina,Football 11-player,,82.0
2009-10,Girls,South Carolina,Golf,82.0,634.0
2009-10,Girls,South Dakota,Football 11-player,2.0,6.0
2009-10,Girls,South Dakota,Golf,128.0,753.0
2009-10,Girls,South Dakota,Gymnastics,28.0,272.0
2009-10,Girls,Tennessee,Football 11-player,,259.0
2009-10,Girls,Tennessee,Golf,259.0,909.0
2009-10,Girls,Texas,Football 11-player,,115.0
2009-10,Girls,Texas,Golf,1265.0,8103.0
2009-10,Girls,Utah,Football 11-player,,97.0
2009-10,Girls,Utah,Golf,97.0,857.0
2009-10,Girls,Vermont,Field Hockey,20.0,724.0
2009-10,Girls,Vermont,Football 11-player,2.0,45.0
2009-10,Girls,Vermont,Golf,19.0,94.0
2009-10,Girls,Vermont,Gymnastics,11.0,124.0
2009-10,Girls,Virginia,Field Hockey,136.0,4632.0
2009-10,Girls,Virginia,Football 11-player,15.0,122.0
2009-10,Girls,Virginia,Golf,143.0,351.0
2009-10,Girls,Virginia,Gymnastics,73.0,801.0
2009-10,Girls,Washington,Football 11-player,,47.0
2009-10,Girls,Washington,Golf,230.0,2322.0
2009-10,Girls,Washington,Gymnastics,73.0,1554.0
2009-10,Girls,Wisconsin,Football 11-player,,147.0
2009-10,Girls,Wisconsin,Golf,147.0,1627.0
2009-10,Girls,Wisconsin,Gymnastics,82.0,1452.0
2009-10,Girls,Wyoming,Football 11-player,,38.0
2009-10,Girls,Wyoming,Golf,38.0,204.0
2009-10,Girls,Wyoming,Gymnastics,3.0,30.0
2009-10,Girls,Alaska,Ice Hockey,21.0,137.0
2009-10,Girls,Alaska,Skiing Alpine,,24.0
2009-10,Girls,Alaska,Skiing Cross Country,24.0,532.0
2009-10,Girls,California,Ice Hockey,1.0,3.0
2009-10,Girls,California,Lacrosse,157.0,4956.0
2009-10,Girls,California,Skiing Alpine,22.0,212.0
2009-10,Girls,California,Skiing Cross Country,5.0,38.0
2009-10,Girls,Colorado,Ice Hockey,,10.0
2009-10,Girls,Colorado,Lacrosse,51.0,1566.0
2009-10,Girls,Colorado,Skiing Alpine,15.0,144.0
2009-10,Girls,Colorado,Skiing Cross Country,15.0,54.0
2009-10,Girls,Connecticut,Ice Hockey,,10.0
2009-10,Girls,Connecticut,Lacrosse,79.0,3479.0
2009-10,Girls,Delaware,Ice Hockey,,24.0
2009-10,Girls,Delaware,Lacrosse,24.0,775.0
2009-10,Girls,Delaware,Skiing Alpine,7.0,97.0
2009-10,Girls,Florida,Ice Hockey,,83.0
2009-10,Girls,Florida,Lacrosse,83.0,2503.0
2009-10,Girls,Georgia,Ice Hockey,,58.0
2009-10,Girls,Georgia,Lacrosse,58.0,1944.0
2009-10,Girls,Kentucky,Ice Hockey,7.0,142.0
2009-10,Girls,Kentucky,Lacrosse,12.0,518.0
2009-10,Girls,Kentucky,Skiing Cross Country,2.0,5.0
2009-10,Girls,Maine,Ice Hockey,46.0,413.0
2009-10,Girls,Maine,Lacrosse,43.0,1512.0
2009-10,Girls,Maine,Skiing Alpine,51.0,271.0
2009-10,Girls,Maine,Skiing Cross Country,38.0,319.0
2009-10,Girls,Maryland,Ice Hockey,,137.0
2009-10,Girls,Maryland,Lacrosse,137.0,5151.0
2009-10,Girls,Massachusetts,Ice Hockey,100.0,1795.0
2009-10,Girls,Massachusetts,Lacrosse,155.0,6276.0
2009-10,Girls,Massachusetts,Skiing Alpine,70.0,865.0
2009-10,Girls,Massachusetts,Skiing Cross Country,20.0,289.0
2009-10,Girls,Michigan,Ice Hockey,18.0,232.0
2009-10,Girls,Michigan,Lacrosse,75.0,2234.0
2009-10,Girls,Michigan,Skiing Alpine,97.0,653.0
2009-10,Girls,Michigan,Skiing Cross Country,5.0,44.0
2009-10,Girls,Minnesota,Ice Hockey,242.0,3351.0
2009-10,Girls,Minnesota,Lacrosse,73.0,2369.0
2009-10,Girls,Minnesota,Skiing Alpine,102.0,785.0
2009-10,Girls,Minnesota,Skiing Cross Country,113.0,1905.0
2009-10,Girls,Missouri,Ice Hockey,,26.0
2009-10,Girls,Missouri,Lacrosse,26.0,1146.0
2009-10,Girls,Nevada,Lacrosse,,18.0
2009-10,Girls,Nevada,Skiing Alpine,18.0,230.0
2009-10,Girls,New Hampshire,Ice Hockey,9.0,246.0
2009-10,Girls,New Hampshire,Lacrosse,40.0,1567.0
2009-10,Girls,New Hampshire,Skiing Alpine,55.0,467.0
2009-10,Girls,New Hampshire,Skiing Cross Country,31.0,293.0
2009-10,Girls,New Jersey,Ice Hockey,13.0,83.0
2009-10,Girls,New Jersey,Lacrosse,169.0,7707.0
2009-10,Girls,New Jersey,Skiing Alpine,,14.0
2009-10,Girls,New Jersey,Skiing Cross Country,14.0,143.0
2009-10,Girls,New York,Ice Hockey,10.0,250.0
2009-10,Girls,New York,Lacrosse,278.0,11370.0
2009-10,Girls,New York,Skiing Alpine,97.0,559.0
2009-10,Girls,New York,Skiing Cross Country,97.0,559.0
2009-10,Girls,North Carolina,Ice Hockey,,47.0
2009-10,Girls,North Carolina,Lacrosse,47.0,1426.0
2009-10,Girls,North Dakota,Ice Hockey,21.0,223.0
2009-10,Girls,Ohio,Ice Hockey,13.0,39.0
2009-10,Girls,Ohio,Lacrosse,79.0,2728.0
2009-10,Girls,Pennsylvania,Ice Hockey,,164.0
2009-10,Girls,Pennsylvania,Lacrosse,164.0,5248.0
2009-10,Girls,Rhode Island,Ice Hockey,8.0,165.0
2009-10,Girls,Rhode Island,Lacrosse,25.0,899.0
2009-10,Girls,South Carolina,Ice Hockey,,23.0
2009-10,Girls,South Carolina,Lacrosse,23.0,622.0
2009-10,Girls,Vermont,Ice Hockey,19.0,290.0
2009-10,Girls,Vermont,Lacrosse,19.0,581.0
2009-10,Girls,Vermont,Skiing Alpine,18.0,130.0
2009-10,Girls,Vermont,Skiing Cross Country,17.0,236.0
2009-10,Girls,Virginia,Ice Hockey,,67.0
2009-10,Girls,Virginia,Lacrosse,67.0,2174.0
2009-10,Girls,Wisconsin,Ice Hockey,32.0,865.0
2009-10,Girls,Wyoming,Lacrosse,,6.0
2009-10,Girls,Wyoming,Skiing Alpine,6.0,69.0
2009-10,Girls,Wyoming,Skiing Cross Country,7.0,85.0
2009-10,Girls,Alabama,Soccer,133.0,3408.0
2009-10,Girls,Alabama,Softball Slow Pitch,,389.0
2009-10,Girls,Alabama,Softball Fast Pitch,389.0,6404.0
2009-10,Girls,Alabama,Swimming and Diving,71.0,308.0
2009-10,Girls,Alaska,Soccer,34.0,947.0
2009-10,Girls,Alaska,Softball Slow Pitch,,25.0
2009-10,Girls,Alaska,Softball Fast Pitch,25.0,654.0
2009-10,Girls,Alaska,Swimming and Diving,30.0,496.0
2009-10,Girls,Arizona,Soccer,160.0,6061.0
2009-10,Girls,Arizona,Softball Slow Pitch,,227.0
2009-10,Girls,Arizona,Softball Fast Pitch,227.0,7028.0
2009-10,Girls,Arizona,Swimming and Diving,122.0,3067.0
2009-10,Girls,Arkansas,Soccer,72.0,1535.0
2009-10,Girls,Arkansas,Softball Slow Pitch,,221.0
2009-10,Girls,Arkansas,Softball Fast Pitch,221.0,3852.0
2009-10,Girls,Arkansas,Swimming and Diving,30.0,288.0
2009-10,Girls,California,Soccer,1149.0,41727.0
2009-10,Girls,California,Softball Slow Pitch,,1160.0
2009-10,Girls,California,Softball Fast Pitch,1160.0,31801.0
2009-10,Girls,California,Swimming and Diving,814.0,26965.0
2009-10,Girls,Colorado,Soccer,203.0,6889.0
2009-10,Girls,Colorado,Softball Slow Pitch,,168.0
2009-10,Girls,Colorado,Softball Fast Pitch,168.0,3596.0
2009-10,Girls,Colorado,Swimming and Diving,130.0,4050.0
2009-10,Girls,Connecticut,Soccer,158.0,5861.0
2009-10,Girls,Connecticut,Softball Slow Pitch,,176.0
2009-10,Girls,Connecticut,Softball Fast Pitch,176.0,4461.0
2009-10,Girls,Connecticut,Swimming and Diving,106.0,2732.0
2009-10,Girls,Delaware,Soccer,49.0,1769.0
2009-10,Girls,Delaware,Softball Slow Pitch,,44.0
2009-10,Girls,Delaware,Softball Fast Pitch,44.0,1051.0
2009-10,Girls,Delaware,Swimming and Diving,36.0,842.0
2009-10,Girls,Florida,Soccer,507.0,13991.0
2009-10,Girls,Florida,Softball Slow Pitch,,553.0
2009-10,Girls,Florida,Softball Fast Pitch,553.0,16677.0
2009-10,Girls,Florida,Swimming and Diving,410.0,7484.0
2009-10,Girls,Georgia,Soccer,338.0,9122.0
2009-10,Girls,Georgia,Softball Slow Pitch,9.0,195.0
2009-10,Girls,Georgia,Softball Fast Pitch,380.0,7796.0
2009-10,Girls,Georgia,Swimming and Diving,215.0,3716.0
2009-10,Girls,Hawaii,Soccer,54.0,1703.0
2009-10,Girls,Hawaii,Softball Slow Pitch,,55.0
2009-10,Girls,Hawaii,Softball Fast Pitch,55.0,1352.0
2009-10,Girls,Hawaii,Swimming and Diving,60.0,725.0
2009-10,Girls,Idaho,Soccer,71.0,1898.0
