year	county	mode	nb_hh	avg_spending_annual_county	tax_rate	alpha	pop_density	rent	wage	min_dist0	presence_state0	tot_empl0	tot_size0	presence_county0
2002	1009	2	20190	6210.02	.072375	-4.628148	81.50221	3.276479	15635.55829	242.2571	0	0	0	0
2003	1009	3	20373	6659.23	.072375	-4.209147	82.90734	3.312911	17127.64254	242.2571	0	0	0	0
2003	1009	1	20373	6659.23	.072375	-6.404125	82.90734	3.312911	17127.64254	242.2571	0	0	0	0
2003	1009	2	20373	6659.23	.072375	-4.119623	82.90734	3.312911	17127.64254	242.2571	0	0	0	0
2004	1009	3	20325	5500.664	.072375	-3.760977	83.9418	3.393483	17281.03837	242.2571	0	0	0	0
2004	1009	2	20325	5500.664	.072375	-3.672184	83.9418	3.393483	17281.03837	242.2571	0	0	0	0
2004	1009	1	20325	5500.664	.072375	-5.985243	83.9418	3.393483	17281.03837	242.2571	0	0	0	0
2005	1009	3	20390	8379.897	.072375	-3.434886	84.71726	3.482529	17801.17521	242.2571	0	0	0	0
2005	1009	2	20390	8379.897	.072375	-3.347207	84.71726	3.482529	17801.17521	242.2571	0	0	0	0
2005	1009	1	20390	8379.897	.072375	-5.658129	84.71726	3.482529	17801.17521	242.2571	0	0	0	0
2006	1009	1	19602	6494.803	.072375	-5.200536	86.0526	3.475206	18652.96122	242.2571	0	0	0	0
2006	1009	2	19602	6494.803	.072375	-2.882461	86.0526	3.475206	18652.96122	242.2571	0	0	0	0
2006	1009	3	19602	6494.803	.072375	-2.975325	86.0526	3.475206	18652.96122	242.2571	0	0	0	0
2007	1009	3	18931	6890.92	.0733125	-2.836516	87.22355	3.447495	19281.87329	242.2571	0	0	0	0
2007	1009	2	18931	6890.92	.0733125	-2.637795	87.22355	3.447495	19281.87329	242.2571	0	0	0	0
2007	1009	1	18931	6890.92	.0733125	-4.745969	87.22355	3.447495	19281.87329	242.2571	0	0	0	0
2008	1009	1	18909	7098.767	.067349	-4.42413	88.48754	3.614787	19653.93084	242.2571	0	0	0	0
2008	1009	2	18909	7098.767	.067349	-2.565144	88.48754	3.614787	19653.93084	242.2571	0	0	0	0
2008	1009	3	18909	7098.767	.067349	-2.836999	88.48754	3.614787	19653.93084	242.2571	0	0	0	0
2009	1009	2	19228	6237.71	.0672318	-2.246815	88.93111	3.65402	20412.39127	242.2571	0	0	0	0
2009	1009	1	19228	6237.71	.0672318	-4.097086	88.93111	3.65402	20412.39127	242.2571	0	0	0	0
2009	1009	3	19228	6237.71	.0672318	-2.471494	88.93111	3.65402	20412.39127	242.2571	0	0	0	0
2010	1009	1	20605	7119.229	.0666979	-3.588153	87.92456	3.488658	20566.57527	242.2571	0	0	0	0
2010	1009	3	20605	7119.229	.0666979	-2.354626	87.92456	3.488658	20566.57527	242.2571	0	0	0	0
2010	1009	2	20605	7119.229	.0666979	-2.12777	87.92456	3.488658	20566.57527	242.2571	0	0	0	0
2011	1009	2	20954	5953.051	.0670564	-1.908518	88.61937	3.463188	20241.00771	242.2571	0	0	0	0
2011	1009	3	20954	5953.051	.0670564	-2.410187	88.61937	3.463188	20241.00771	242.2571	0	0	0	0
2011	1009	1	20954	5953.051	.0670564	-3.217444	88.61937	3.463188	20241.00771	242.2571	0	0	0	0
2012	1009	3	21031	5582.99	.0673854	-2.324869	89.12497	3.553163	20364.47498	107.4593	0	0	0	0
2012	1009	2	21031	5582.99	.0673854	-1.682407	89.12497	3.553163	20364.47498	107.4593	0	0	0	0
2012	1009	1	21031	5582.99	.0673854	-2.860352	89.12497	3.553163	20364.47498	107.4593	0	0	0	0
2013	1009	1	21108	5008.056	.0674375	-2.402259	89.36846	3.631541	20738.6323	107.4593	0	0	0	0
2013	1009	3	21108	5008.056	.0674375	-1.906949	89.36846	3.631541	20738.6323	107.4593	0	0	0	0
2013	1009	2	21108	5008.056	.0674375	-1.44641	89.36846	3.631541	20738.6323	107.4593	0	0	0	0
2014	1009	3	20934	4572.086	.0674375	-1.856261	89.40258	3.714167	21066.15292	107.4593	0	0	0	0
2014	1009	1	20934	4572.086	.0674375	-2.228786	89.40258	3.714167	21066.15292	107.4593	0	0	0	0
2014	1009	2	20934	4572.086	.0674375	-1.425507	89.40258	3.714167	21066.15292	107.4593	0	0	0	0
2015	1009	3	20816	4895.642	.0674375	-1.63245	89.5034	3.762424	21221.90331	107.4593	0	0	0	0
2015	1009	2	20816	4895.642	.0674375	-1.219741	89.5034	3.762424	21221.90331	107.4593	0	0	0	0
2015	1009	1	20816	4895.642	.0674375	-1.876295	89.5034	3.762424	21221.90331	107.4593	0	0	0	0
2016	1009	2	20619	6184.859	.0676875	-1.328295	89.49409	3.83312	22195.94259	107.4593	0	0	0	0
2016	1009	3	20619	6184.859	.0676875	-1.569833	89.49409	3.83312	22195.94259	107.4593	0	0	0	0
2016	1009	1	20619	6184.859	.0676875	-1.739119	89.49409	3.83312	22195.94259	107.4593	0	0	0	0
2017	1009	1	20731	6902.308	.0676875	-1.22208	89.56692	3.892486	22788.44709	107.4593	0	0	0	0
2017	1009	2	20731	6902.308	.0676875	-.9777069	89.56692	3.892486	22788.44709	107.4593	0	0	0	0
2017	1009	3	20731	6902.308	.0676875	-1.219531	89.56692	3.892486	22788.44709	107.4593	0	0	0	0
2018	1009	3	20843	7702.981	.0676875	-.8952366	89.63981	4.017357	23396.7705	107.4593	0	0	0	0
2018	1009	1	20843	7702.981	.0676875	-.6830822	89.63981	4.017357	23396.7705	107.4593	0	0	0	0
2018	1009	2	20843	7702.981	.0676875	-.6532326	89.63981	4.017357	23396.7705	107.4593	0	0	0	0
1999	1011	1	3986	5291.426	.0694444	-9.332527	18.59505	3.268674	13633.1688	362.2595	0	0	0	0
1999	1011	3	3986	5291.426	.0694444	-7.066075	18.59505	3.268674	13633.1688	362.2595	0	0	0	0
1999	1011	2	3986	5291.426	.0694444	-6.9845	18.59505	3.268674	13633.1688	362.2595	0	0	0	0
2000	1011	3	3986	4017.473	.0694444	-6.051297	18.59505	3.381636	14434.07732	362.2595	0	0	0	0
2000	1011	2	3986	4017.473	.0694444	-5.966897	18.59505	3.381636	14434.07732	362.2595	0	0	0	0
2000	1011	1	3986	4017.473	.0694444	-8.393958	18.59505	3.381636	14434.07732	362.2595	0	0	0	0
2001	1011	3	3871	3342.399	.0694444	-5.629895	18.23699	3.232093	14559.76421	362.2595	0	0	0	0
2001	1011	2	3871	3342.399	.0694444	-5.542555	18.23699	3.232093	14559.76421	362.2595	0	0	0	0
2001	1011	1	3871	3342.399	.0694444	-8.163095	18.23699	3.232093	14559.76421	362.2595	0	0	0	0
2002	1011	2	3882	4177.702	.0694444	-4.944914	18.07322	3.253943	14693.27833	362.2595	0	0	0	0
2002	1011	3	3882	4177.702	.0694444	-5.035065	18.07322	3.253943	14693.27833	362.2595	0	0	0	0
2002	1011	1	3882	4177.702	.0694444	-7.592908	18.07322	3.253943	14693.27833	362.2595	0	0	0	0
2003	1011	3	3918	4065.422	.0694444	-4.540008	18.16956	3.263806	15298.68134	362.2595	0	0	0	0
2003	1011	2	3918	4065.422	.0694444	-4.450483	18.16956	3.263806	15298.68134	362.2595	0	0	0	0
2003	1011	1	3918	4065.422	.0694444	-7.11304	18.16956	3.263806	15298.68134	362.2595	0	0	0	0
2004	1011	2	3908	3643.738	.0694444	-4.006276	17.75209	3.357697	15785.15566	362.2595	0	0	0	0
2004	1011	1	3908	3643.738	.0694444	-6.700024	17.75209	3.357697	15785.15566	362.2595	0	0	0	0
2004	1011	3	3908	3643.738	.0694444	-4.09507	17.75209	3.357697	15785.15566	362.2595	0	0	0	0
2005	1011	1	3922	5435.335	.0694444	-6.372467	17.67983	3.473248	17046.35101	362.2595	0	0	0	0
2005	1011	2	3922	5435.335	.0694444	-3.669277	17.67983	3.473248	17046.35101	362.2595	0	0	0	0
2005	1011	3	3922	5435.335	.0694444	-3.756956	17.67983	3.473248	17046.35101	362.2595	0	0	0	0
2006	1011	1	3593	4904.871	.0697685	-5.719241	17.30251	3.35915	17409.44885	362.2595	0	0	0	0
2006	1011	2	3593	4904.871	.0697685	-3.028208	17.30251	3.35915	17409.44885	362.2595	0	0	0	0
2006	1011	3	3593	4904.871	.0697685	-3.121072	17.30251	3.35915	17409.44885	362.2595	0	0	0	0
2007	1011	1	3650	4817.464	.07	-5.251645	17.67983	3.367915	18398.6924	362.2595	0	0	0	0
2007	1011	3	3650	4817.464	.07	-2.968173	17.67983	3.367915	18398.6924	362.2595	0	0	0	0
2007	1011	2	3650	4817.464	.07	-2.769451	17.67983	3.367915	18398.6924	362.2595	0	0	0	0
2008	1011	2	3681	5190.039	.0688715	-2.733357	17.58671	3.509081	18771.84419	362.2595	0	0	0	0
2008	1011	1	3681	5190.039	.0688715	-4.980855	17.58671	3.509081	18771.84419	362.2595	0	0	0	0
2008	1011	3	3681	5190.039	.0688715	-3.005212	17.58671	3.509081	18771.84419	362.2595	0	0	0	0
2009	1011	2	3929	4103.676	.0699479	-2.602514	17.6413	3.595291	19126.09364	362.2595	0	0	0	0
2009	1011	1	3929	4103.676	.0699479	-4.712524	17.6413	3.595291	19126.09364	362.2595	0	0	0	0
2009	1011	3	3929	4103.676	.0699479	-2.827193	17.6413	3.595291	19126.09364	362.2595	0	0	0	0
2010	1011	3	3732	5124.04	.068125	-2.598156	17.53854	3.355909	19692.77724	362.2595	0	0	0	0
2010	1011	2	3732	5124.04	.068125	-2.3713	17.53854	3.355909	19692.77724	362.2595	0	0	0	0
2010	1011	1	3732	5124.04	.068125	-4.223461	17.53854	3.355909	19692.77724	362.2595	0	0	0	0
2011	1011	2	3760	4498.266	.0683681	-2.122896	17.46468	3.354649	19266.42454	362.2595	0	0	0	0
2011	1011	3	3760	4498.266	.0683681	-2.624565	17.46468	3.354649	19266.42454	362.2595	0	0	0	0
2011	1011	1	3760	4498.266	.0683681	-3.762045	17.46468	3.354649	19266.42454	362.2595	0	0	0	0
2012	1011	1	3740	4063.906	.0686343	-3.466904	17.30732	3.44666	19656.75189	207.4029	0	0	0	0
2012	1011	3	3740	4063.906	.0686343	-2.551773	17.30732	3.44666	19656.75189	207.4029	0	0	0	0
2012	1011	2	3740	4063.906	.0686343	-1.909311	17.30732	3.44666	19656.75189	207.4029	0	0	0	0
2013	1011	2	3741	3857.546	.0690972	-1.71331	17.25434	3.499941	19941.07849	207.4029	0	0	0	0
2013	1011	1	3741	3857.546	.0690972	-3.045987	17.25434	3.499941	19941.07849	207.4029	0	0	0	0
2013	1011	3	3741	3857.546	.0690972	-2.173849	17.25434	3.499941	19941.07849	207.4029	0	0	0	0
2014	1011	3	3746	3258.267	.0690972	-2.039983	17.16924	3.507269	19951.33978	139.3541	0	0	0	0
2014	1011	1	3746	3258.267	.0690972	-2.773849	17.16924	3.507269	19951.33978	139.3541	0	0	0	0
2014	1011	2	3746	3258.267	.0690972	-1.609229	17.16924	3.507269	19951.33978	139.3541	0	0	0	0
2015	1011	2	3683	3644.659	.0707639	-1.374527	17.14515	3.598449	20090.47467	139.3541	0	0	0	0
2015	1011	3	3683	3644.659	.0707639	-1.787236	17.14515	3.598449	20090.47467	139.3541	0	0	0	0
2015	1011	1	3683	3644.659	.0707639	-2.390935	17.14515	3.598449	20090.47467	139.3541	0	0	0	0
2016	1011	2	3556	4232.942	.0720139	-1.493256	16.94284	3.673543	20698.23705	139.3541	0	0	0	0
2016	1011	1	3556	4232.942	.0720139	-2.276883	16.94284	3.673543	20698.23705	139.3541	0	0	0	0
2016	1011	3	3556	4232.942	.0720139	-1.734793	16.94284	3.673543	20698.23705	139.3541	0	0	0	0
2017	1011	3	3490	4789.531	.0720139	-1.386905	16.85482	3.714778	21179.57476	139.3541	0	0	0	0
2017	1011	1	3490	4789.531	.0720139	-1.765507	16.85482	3.714778	21179.57476	139.3541	0	0	0	0
2017	1011	2	3490	4789.531	.0720139	-1.145081	16.85482	3.714778	21179.57476	139.3541	0	0	0	0
2018	1011	1	3425	5419.306	.0720139	-1.288088	16.76727	3.817849	21672.09703	139.3541	0	0	0	0
2018	1011	3	3425	5419.306	.0720139	-1.090383	16.76727	3.817849	21672.09703	139.3541	0	0	0	0
2018	1011	2	3425	5419.306	.0720139	-.8483789	16.76727	3.817849	21672.09703	139.3541	0	0	0	0
1999	1013	1	8398	5917.263	.067	-8.682134	27.45131	3.076758	13506.63891	392.0965	0	0	0	0
1999	1013	3	8398	5917.263	.067	-6.572557	27.45131	3.076758	13506.63891	392.0965	0	0	0	0
1999	1013	2	8398	5917.263	.067	-6.490982	27.45131	3.076758	13506.63891	392.0965	0	0	0	0
2000	1013	1	8398	4978.625	.067	-7.743566	27.45131	3.161957	13725.99534	392.0965	0	0	0	0
2000	1013	2	8398	4978.625	.067	-5.473379	27.45131	3.161957	13725.99534	392.0965	0	0	0	0
2000	1013	3	8398	4978.625	.067	-5.557779	27.45131	3.161957	13725.99534	392.0965	0	0	0	0
2001	1013	2	8369	3958.094	.067	-5.004107	27.21187	3.112269	13603.36503	392.0965	0	0	0	0
2001	1013	3	8369	3958.094	.067	-5.091446	27.21187	3.112269	13603.36503	392.0965	0	0	0	0
2001	1013	1	8369	3958.094	.067	-7.431907	27.21187	3.112269	13603.36503	392.0965	0	0	0	0
2002	1013	3	8393	4854.301	.067	-4.51082	26.77935	3.160912	14477.30234	392.0965	0	0	0	0
2002	1013	1	8393	4854.301	.067	-6.873922	26.77935	3.160912	14477.30234	392.0965	0	0	0	0
2002	1013	2	8393	4854.301	.067	-4.42067	26.77935	3.160912	14477.30234	392.0965	0	0	0	0
2003	1013	3	8470	4978.814	.067	-4.011887	26.81796	3.154138	14594.42592	392.0965	0	0	0	0
2003	1013	1	8470	4978.814	.067	-6.394228	26.81796	3.154138	14594.42592	392.0965	0	0	0	0
2003	1013	2	8470	4978.814	.067	-3.922362	26.81796	3.154138	14594.42592	392.0965	0	0	0	0
2004	1013	1	8450	4183.788	.067	-5.974999	26.86559	3.242557	15037.63556	392.0965	0	0	0	0
2004	1013	2	8450	4183.788	.067	-3.475279	26.86559	3.242557	15037.63556	392.0965	0	0	0	0
2004	1013	3	8450	4183.788	.067	-3.564072	26.86559	3.242557	15037.63556	392.0965	0	0	0	0
2005	1013	2	8477	6331.058	.067	-3.147064	26.8141	3.343471	15928.02465	392.0965	0	0	0	0
2005	1013	3	8477	6331.058	.067	-3.234743	26.8141	3.343471	15928.02465	392.0965	0	0	0	0
2005	1013	1	8477	6331.058	.067	-5.659372	26.8141	3.343471	15928.02465	392.0965	0	0	0	0
2006	1013	3	7769	5124.284	.067	-2.701321	26.79479	3.366588	17112.30185	392.0965	0	0	0	0
2006	1013	1	7769	5124.284	.067	-5.170095	26.79479	3.366588	17112.30185	392.0965	0	0	0	0
2006	1013	2	7769	5124.284	.067	-2.608457	26.79479	3.366588	17112.30185	392.0965	0	0	0	0
2007	1013	2	7830	5259.586	.071	-2.358061	26.89649	3.334518	17687.4246	392.0965	0	0	0	0
2007	1013	3	7830	5259.586	.071	-2.556782	26.89649	3.334518	17687.4246	392.0965	0	0	0	0
2007	1013	1	7830	5259.586	.071	-4.701972	26.89649	3.334518	17687.4246	392.0965	0	0	0	0
2008	1013	3	8087	5533.289	.0679167	-2.583724	26.96729	3.506196	18370.38727	392.0965	0	0	0	0
2008	1013	2	8087	5533.289	.0679167	-2.311868	26.96729	3.506196	18370.38727	392.0965	0	0	0	0
2008	1013	1	8087	5533.289	.0679167	-4.41947	26.96729	3.506196	18370.38727	392.0965	0	0	0	0
2009	1013	2	8056	4687.986	.0660569	-2.048258	26.86173	3.539433	18978.76443	392.0965	0	0	0	0
2009	1013	3	8056	4687.986	.0660569	-2.272937	26.86173	3.539433	18978.76443	392.0965	0	0	0	0
2009	1013	1	8056	4687.986	.0660569	-4.056033	26.86173	3.539433	18978.76443	392.0965	0	0	0	0
2010	1013	3	8019	5352.505	.0653833	-2.106395	26.89778	3.36525	19170.21959	392.0965	0	0	0	0
2010	1013	2	8019	5352.505	.0653833	-1.879539	26.89778	3.36525	19170.21959	392.0965	0	0	0	0
2010	1013	1	8019	5352.505	.0653833	-3.618974	26.89778	3.36525	19170.21959	392.0965	0	0	0	0
2011	1013	2	8090	4753.292	.0666181	-1.65114	26.85272	3.382831	18761.48814	392.0965	0	0	0	0
2011	1013	3	8090	4753.292	.0666181	-2.152809	26.85272	3.382831	18761.48814	392.0965	0	0	0	0
2011	1013	1	8090	4753.292	.0666181	-3.230497	26.85272	3.382831	18761.48814	392.0965	0	0	0	0
2012	1013	3	8149	4216.841	.0675	-2.06246	26.68538	3.453204	19158.43776	243.1702	0	0	0	0
2012	1013	2	8149	4216.841	.0675	-1.419997	26.68538	3.453204	19158.43776	243.1702	0	0	0	0
2012	1013	1	8149	4216.841	.0675	-2.87208	26.68538	3.453204	19158.43776	243.1702	0	0	0	0
2013	1013	3	8235	3811.673	.0675	-1.650155	26.54892	3.528485	19393.33123	243.1702	0	0	0	0
2013	1013	1	8235	3811.673	.0675	-2.427754	26.54892	3.528485	19393.33123	243.1702	0	0	0	0
2013	1013	2	8235	3811.673	.0675	-1.189616	26.54892	3.528485	19393.33123	243.1702	0	0	0	0
2014	1013	3	8253	3537.107	.0675	-1.588491	26.41891	3.577624	19192.53232	191.7009	0	0	0	0
2014	1013	1	8253	3537.107	.0675	-2.190769	26.41891	3.577624	19192.53232	191.7009	0	0	0	0
2014	1013	2	8253	3537.107	.0675	-1.157737	26.41891	3.577624	19192.53232	191.7009	0	0	0	0
2015	1013	1	8056	4145.179	.06775	-1.802232	26.20136	3.637519	19051.09013	191.7009	0	0	0	0
2015	1013	2	8056	4145.179	.06775	-.9436676	26.20136	3.637519	19051.09013	191.7009	0	0	0	0
2015	1013	3	8056	4145.179	.06775	-1.356377	26.20136	3.637519	19051.09013	191.7009	0	0	0	0
2016	1013	2	7675	4871.896	.0678333	-1.044535	26.1061	3.675789	19526.57302	191.7009	0	0	0	0
2016	1013	3	7675	4871.896	.0678333	-1.286073	26.1061	3.675789	19526.57302	191.7009	0	0	0	0
2016	1013	1	7675	4871.896	.0678333	-1.648616	26.1061	3.675789	19526.57302	191.7009	0	0	0	0
2017	1013	3	7587	5499.364	.0678333	-.9321027	25.95741	3.728483	19923.21746	191.7009	0	0	0	0
2017	1013	1	7587	5499.364	.0678333	-1.124329	25.95741	3.728483	19923.21746	191.7009	0	0	0	0
2017	1013	2	7587	5499.364	.0678333	-.6902783	25.95741	3.728483	19923.21746	191.7009	0	0	0	0
2018	1013	3	7501	6207.644	.0678333	-.6298257	25.80958	3.84373	20327.91236	191.7009	0	0	0	0
2018	1013	1	7501	6207.644	.0678333	-.6347316	25.80958	3.84373	20327.91236	191.7009	0	0	0	0
2018	1013	2	7501	6207.644	.0678333	-.3878217	25.80958	3.84373	20327.91236	191.7009	0	0	0	0
1999	1015	1	45307	6947.065	.0802546	-8.513292	183.3413	3.525874	13952.95915	251.1002	0	0	0	0
1999	1015	3	45307	6947.065	.0802546	-6.589118	183.3413	3.525874	13952.95915	251.1002	0	0	0	0
1999	1015	2	45307	6947.065	.0802546	-6.507543	183.3413	3.525874	13952.95915	251.1002	0	0	0	0
2000	1015	3	45307	6052.328	.0802546	-5.57434	183.3413	3.638793	14743.99751	251.1002	0	0	0	0
2000	1015	2	45307	6052.328	.0802546	-5.48994	183.3413	3.638793	14743.99751	251.1002	0	0	0	0
2000	1015	1	45307	6052.328	.0802546	-7.574724	183.3413	3.638793	14743.99751	251.1002	0	0	0	0
2001	1015	3	46832	4657.855	.0802546	-5.089713	183.6467	3.519612	14863.12415	251.1002	0	0	0	0
2001	1015	1	46832	4657.855	.0802546	-7.194273	183.6467	3.519612	14863.12415	251.1002	0	0	0	0
2001	1015	2	46832	4657.855	.0802546	-5.002373	183.6467	3.519612	14863.12415	251.1002	0	0	0	0
2002	1015	3	46968	5694.151	.0802546	-4.499822	184.2392	3.526224	15326.9768	251.1002	0	0	0	0
2002	1015	1	46968	5694.151	.0802546	-6.634926	184.2392	3.526224	15326.9768	251.1002	0	0	0	0
2002	1015	2	46968	5694.151	.0802546	-4.409671	184.2392	3.526224	15326.9768	251.1002	0	0	0	0
2003	1015	3	47394	5946.228	.0802546	-3.999848	186.0218	3.503411	16740.37656	251.1002	0	0	0	0
2003	1015	2	47394	5946.228	.0802546	-3.910324	186.0218	3.503411	16740.37656	251.1002	0	0	0	0
2003	1015	1	47394	5946.228	.0802546	-6.163999	186.0218	3.503411	16740.37656	251.1002	0	0	0	0
2004	1015	1	47283	5106.972	.0802546	-5.756432	187.2712	3.583004	17910.35713	251.1002	0	0	0	0
2004	1015	3	47283	5106.972	.0802546	-3.556257	187.2712	3.583004	17910.35713	251.1002	0	0	0	0
2004	1015	2	47283	5106.972	.0802546	-3.467464	187.2712	3.583004	17910.35713	251.1002	0	0	0	0
2005	1015	3	47434	7841.21	.0802546	-3.223424	188.9465	3.593322	17885.62322	251.1002	0	0	0	0
2005	1015	1	47434	7841.21	.0802546	-5.434088	188.9465	3.593322	17885.62322	251.1002	0	0	0	0
2005	1015	2	47434	7841.21	.0802546	-3.135745	188.9465	3.593322	17885.62322	251.1002	0	0	0	0
2006	1015	3	46503	5892.755	.0776823	-2.672364	190.4501	3.505822	18655.09782	251.1002	0	0	0	0
2006	1015	2	46503	5892.755	.0776823	-2.5795	190.4501	3.505822	18655.09782	251.1002	0	0	0	0
2006	1015	1	46503	5892.755	.0776823	-4.908616	190.4501	3.505822	18655.09782	251.1002	0	0	0	0
2007	1015	3	46849	6185.976	.0701042	-2.563093	191.8085	3.389156	18694.92223	251.1002	0	0	0	0
2007	1015	1	46849	6185.976	.0701042	-4.513029	191.8085	3.389156	18694.92223	251.1002	0	0	0	0
2007	1015	2	46849	6185.976	.0701042	-2.364372	191.8085	3.389156	18694.92223	251.1002	0	0	0	0
2008	1015	3	46713	6413.404	.0731396	-2.561436	193.563	3.720868	19190.74725	251.1002	0	0	0	0
2008	1015	1	46713	6413.404	.0731396	-4.221684	193.563	3.720868	19190.74725	251.1002	0	0	0	0
2008	1015	2	46713	6413.404	.0731396	-2.289581	193.563	3.720868	19190.74725	251.1002	0	0	0	0
2009	1015	1	47046	5614.884	.0775763	-3.812408	195.3604	3.601752	20182.31303	251.1002	0	0	0	0
2009	1015	2	47046	5614.884	.0775763	-2.042456	195.3604	3.601752	20182.31303	251.1002	0	0	0	0
2009	1015	3	47046	5614.884	.0775763	-2.267135	195.3604	3.601752	20182.31303	251.1002	0	0	0	0
2010	1015	2	46421	6328.829	.077437	-1.839417	193.3567	3.429766	20573.86594	251.1002	0	0	0	0
2010	1015	3	46421	6328.829	.077437	-2.066272	193.3567	3.429766	20573.86594	251.1002	0	0	0	0
2010	1015	1	46421	6328.829	.077437	-3.35017	193.3567	3.429766	20573.86594	251.1002	0	0	0	0
2011	1015	1	45923	5525.053	.0783144	-2.977538	194.1242	3.455254	19515.03549	251.1002	0	0	0	0
2011	1015	3	45923	5525.053	.0783144	-2.120082	194.1242	3.455254	19515.03549	251.1002	0	0	0	0
2011	1015	2	45923	5525.053	.0783144	-1.618413	194.1242	3.455254	19515.03549	251.1002	0	0	0	0
2012	1015	2	45764	4963.503	.0821344	-1.396057	194.4873	3.423059	19707.01162	99.34114	0	0	0	0
2012	1015	1	45764	4963.503	.0821344	-2.636003	194.4873	3.423059	19707.01162	99.34114	0	0	0	0
2012	1015	3	45764	4963.503	.0821344	-2.038519	194.4873	3.423059	19707.01162	99.34114	0	0	0	0
2013	1015	2	45196	4450.986	.0838877	-1.17891	194.2892	3.325098	20092.95372	99.34114	0	0	0	0
2013	1015	3	45196	4450.986	.0838877	-1.639448	194.2892	3.325098	20092.95372	99.34114	0	0	0	0
2013	1015	1	45196	4450.986	.0838877	-2.198425	194.2892	3.325098	20092.95372	99.34114	0	0	0	0
2014	1015	3	45348	4086.553	.0840928	-1.59029	193.4177	3.381435	20380.81126	81.19376	0	0	0	0
2014	1015	1	45348	4086.553	.0840928	-1.998093	193.4177	3.381435	20380.81126	81.19376	0	0	0	0
2014	1015	2	45348	4086.553	.0840928	-1.159536	193.4177	3.381435	20380.81126	81.19376	0	0	0	0
2015	1015	2	45154	4525.493	.0842267	-.959742	192.5298	3.429471	20352.78184	81.19376	0	0	0	0
2015	1015	3	45154	4525.493	.0842267	-1.372451	192.5298	3.429471	20352.78184	81.19376	0	0	0	0
2015	1015	1	45154	4525.493	.0842267	-1.653053	192.5298	3.429471	20352.78184	81.19376	0	0	0	0
2016	1015	1	45071	5589.437	.0842267	-1.510525	191.2671	3.299941	21365.54319	81.19376	0	0	0	0
2016	1015	2	45071	5589.437	.0842267	-1.065634	191.2671	3.299941	21365.54319	81.19376	0	0	0	0
2016	1015	3	45071	5589.437	.0842267	-1.307172	191.2671	3.299941	21365.54319	81.19376	0	0	0	0
2017	1015	3	44592	6230.223	.0842267	-.9546872	190.7552	3.178674	21873.38281	81.19376	0	0	0	0
2017	1015	2	44592	6230.223	.0842267	-.7128626	190.7552	3.178674	21873.38281	81.19376	0	0	0	0
2017	1015	1	44592	6230.223	.0842267	-.9889188	190.7552	3.178674	21873.38281	81.19376	0	0	0	0
2018	1015	1	44117	6944.472	.0842267	-.485113	190.2447	3.104666	22393.29103	81.19376	0	0	0	0
2018	1015	3	44117	6944.472	.0842267	-.6462396	190.2447	3.104666	22393.29103	81.19376	0	0	0	0
2018	1015	2	44117	6944.472	.0842267	-.4042357	190.2447	3.104666	22393.29103	81.19376	0	0	0	0
1999	1017	2	14522	6277.488	.0639583	-6.591981	61.30622	3.219177	13952.2977	309.5656	0	0	0	0
1999	1017	3	14522	6277.488	.0639583	-6.673556	61.30622	3.219177	13952.2977	309.5656	0	0	0	0
1999	1017	1	14522	6277.488	.0639583	-8.74612	61.30622	3.219177	13952.2977	309.5656	0	0	0	0
2000	1017	3	14522	5097.046	.0639583	-5.658778	61.30622	3.322273	14853.63198	309.5656	0	0	0	0
2000	1017	2	14522	5097.046	.0639583	-5.574378	61.30622	3.322273	14853.63198	309.5656	0	0	0	0
2000	1017	1	14522	5097.046	.0639583	-7.807552	61.30622	3.322273	14853.63198	309.5656	0	0	0	0
2001	1017	1	14412	4081.139	.0639583	-7.539495	60.80834	3.293833	16184.69581	309.5656	0	0	0	0
2001	1017	2	14412	4081.139	.0639583	-5.161169	60.80834	3.293833	16184.69581	309.5656	0	0	0	0
2001	1017	3	14412	4081.139	.0639583	-5.248509	60.80834	3.293833	16184.69581	309.5656	0	0	0	0
2002	1017	2	14454	4997.304	.0639583	-4.566424	60.29034	3.31667	16424.22986	309.5656	0	0	0	0
2002	1017	3	14454	4997.304	.0639583	-4.656575	60.29034	3.31667	16424.22986	309.5656	0	0	0	0
2002	1017	1	14454	4997.304	.0639583	-6.971528	60.29034	3.31667	16424.22986	309.5656	0	0	0	0
