CODE,ORIG,FIRM_ID,YEAR,PRICE,QUANTITY,HP,LENGTH,WIDTH,SIZE,WEIGHT,FUEL,MPG,FUELPRICE,SEGMENT,steel_price,brand_id,model_id
11504,1,4,1998,30.77961,25,.0457153,184.252,71.65354,1.320231,3171.806,0,31.78575,.79019,4,1.006,12,94
11505,1,4,1998,14.39857,20632,.0316744,146.4567,66.53543,.974456,1894.273,0,47.04292,.79019,1,1.006,12,181
11601,2,10,1998,22.8021,779,.0454158,166.6457,66.6063,1.109965,2528.194,0,28.60134,.79019,2,1.006,13,12
11602,2,10,1998,25.32351,251,.0440591,179.9213,67.32284,1.211281,2610.132,0,36.75228,.79019,3,1.006,13,18
11603,2,10,1998,38.77265,2,.0530903,166.1417,66.92913,1.111972,2561.674,0,35.63857,.79019,4,1.006,13,112
11604,2,10,1998,19.67907,1343,.0554678,179.5276,66.92913,1.201562,2632.159,0,37.33565,.79019,4,1.006,13,178
11605,2,10,1998,15.47659,12978,.0301074,149.6063,64.96063,.9718519,2092.511,0,39.20243,.79019,1,1.006,13,74
11702,1,11,1998,35.94299,2,.0410281,176.378,67.71654,1.194371,2973.568,0,37.93784,.79019,3,1.006,14,55
11703,1,11,1998,59.07692,1,.0537465,188.5827,70.47244,1.328988,3162.996,0,38.55977,.79019,4,1.006,14,75
11704,1,11,1998,54.61446,1,.06356,188.5827,70.47244,1.328988,3524.229,0,28.33911,.79019,4,1.006,14,76
11706,1,11,1998,61.09396,1,.0734503,199.9921,73.57087,1.471359,4284.802,0,25.69865,.79019,4,1.006,14,133
11709,1,11,1998,21.42443,1020,.0343115,140.5512,67.32284,.9462304,2389.868,0,34.59038,.79019,5,1.006,14,161
11710,1,11,1998,63.98112,1,.0614891,179.5276,67.71654,1.215698,3138.767,0,37.33565,.79019,4,1.006,14,64
11802,2,12,1998,27.87076,107,.0573659,182.2835,68.50394,1.248713,2841.41,0,36.75228,.79019,3,1.006,15,87
11803,2,12,1998,25.25465,275,.0456075,179.1614,67.96063,1.217592,3084.802,0,32.10595,.79019,5,1.006,15,156
11804,2,12,1998,23.0455,675,.0462035,174.4095,67.32284,1.174174,2488.987,0,43.55825,.79019,2,1.006,15,58
11901,2,13,1998,25.86551,173,.0717787,177.9528,68.11024,1.21204,2786.344,0,34.08907,.79019,4,1.006,16,5
11902,2,13,1998,13.86502,25111,.0317487,145.6693,62.59843,.9118669,1732.357,0,48.04514,.79019,1,1.006,16,108
11903,2,13,1998,21.12743,1387,.03897,174.4095,67.32284,1.174174,2566.079,0,42.00261,.79019,3,1.006,16,127
11905,2,13,1998,39.09867,1,.0476105,187.7953,69.68504,1.308652,2940.529,0,32.66869,.79019,4,1.006,16,106
11906,2,13,1998,18.25532,4536,.0381623,162.2047,66.53543,1.079236,2279.736,0,45.23357,.79019,2,1.006,16,41
11907,2,13,1998,22.09758,819,.0316669,169.685,66.53543,1.129007,3094.714,0,30.15572,.79019,5,1.006,16,143
12001,1,6,1998,16.64628,9641,.0387736,161.5197,66.88189,1.080274,2579.075,0,40.37256,.79019,2,1.006,17,45
12003,1,6,1998,30.67308,66,.0305847,147.0512,62.99213,.9263067,2084.802,0,44.79851,.79019,1,1.006,17,68
12004,1,6,1998,28.76507,56,.0418859,188.189,70.07874,1.318805,3246.916,0,34.904,.79019,4,1.006,17,117
12005,1,6,1998,24.2427,413,.0468006,175.9843,66.92913,1.177847,2905.947,0,39.23055,.79019,3,1.006,17,172
12006,1,6,1998,13.91848,7525,.042148,154.3307,72.44095,1.117986,2135.33,0,46.4851,.79019,1,1.006,17,164
12007,1,6,1998,27.40671,96,.0384261,183.8583,72.04724,1.324648,3669.383,0,36.47643,.79019,5,1.006,17,154
12101,1,14,1998,28.62203,210,.0417791,144.4882,62.59843,.9044734,1795.154,0,42.66699,.79019,1,1.006,18,2
12102,1,14,1998,14.71392,3303,.0402959,145.6693,61.41732,.8946618,1861.234,0,45.23357,.79019,1,1.006,18,6
12103,1,14,1998,16.90224,8369,.0374862,158.6614,66.14173,1.049414,2400.881,0,37.93784,.79019,2,1.006,18,11
12105,1,14,1998,31.10963,22,.0458586,187.4016,70.86614,1.328043,3270.925,0,33.12881,.79019,4,1.006,18,16
12106,1,14,1998,26.90924,111,.0352315,175.1969,72.04724,1.262245,3491.189,0,32.66869,.79019,5,1.006,18,21
12107,1,14,1998,23.3511,542,.0398808,179.1339,69.29134,1.241243,2808.37,0,43.55825,.79019,3,1.006,18,14
12108,1,14,1998,16.73383,10764,.0358421,150.7874,64.96063,.9795245,2092.511,0,44.38011,.79019,1,1.006,18,7
12404,1,15,1998,19.43163,4582,.036139,147.7008,64.07087,.9463318,2111.652,0,45.23357,.79019,1,1.006,19,63
12405,1,15,1998,28.52165,55,.0350403,177.5591,71.25984,1.265283,3281.938,0,29.774,.79019,5,1.006,19,79
12406,1,15,1998,21.25229,1408,.0394979,177.1654,68.89764,1.220627,2763.436,0,36.26273,.79019,3,1.006,19,96
12407,1,15,1998,28.91125,54,.0410833,187.4016,71.25984,1.335421,3359.031,0,29.774,.79019,4,1.006,19,138
12408,1,15,1998,7.588813,217134,.034481,135.0394,64.17323,.8665912,1740.088,0,49.00304,.79019,1,1.006,19,169
12409,1,15,1998,18.07656,5066,.0387299,162.2047,66.53543,1.079236,2323.789,0,41.76543,.79019,2,1.006,19,107
12503,1,16,1998,17.99975,5733,.0460709,156.2992,66.14173,1.03379,2235.683,0,46.12051,.79019,2,1.006,3,145
12506,1,16,1998,26.18854,169,.0447947,170.0787,66.53543,1.131626,2477.974,0,46.12051,.79019,3,1.006,3,147
12507,1,16,1998,15.0994,9224,.0466463,182.6772,67.32284,1.229835,2808.37,0,34.08907,.79019,3,1.006,3,149
12601,1,6,1998,22.96669,373,.0322037,182.2835,67.32284,1.227184,4129.956,0,33.60209,.79019,3,1.006,20,24
12603,1,6,1998,34.73719,5,.0494744,188.9764,70.47244,1.331763,3436.123,0,31.78575,.79019,4,1.006,20,23
12604,1,6,1998,30.88875,36,.046627,182.2835,67.32284,1.227184,2852.423,0,31.78575,.79019,3,1.006,20,22
12701,1,19,1998,26.87942,311,.0288254,150,64.56693,.968504,2081.498,0,44.38011,.79019,1,1.006,21,92
12702,1,19,1998,13.3154,7560,.0280412,137.0079,59.05512,.8091016,1497.797,0,50.04566,.79019,1,1.006,21,103
12703,1,19,1998,20.77682,2308,.0574684,170.0787,65.35433,1.111538,2610.132,0,36.18686,.79019,3,1.006,21,166
12704,1,19,1998,16.8325,7877,.0332195,162.9921,64.56693,1.05239,2257.709,0,39.86688,.79019,2,1.006,21,66
12705,1,19,1998,27.355,82,.0298343,181.8898,71.25984,1.296144,3854.625,0,35.10666,.79019,5,1.006,21,40
12706,1,19,1998,11.93365,48161,.0262731,138.9764,64.17323,.8918563,1903.084,0,50.04566,.79019,1,1.006,21,44
12803,1,19,1998,10.6764,111849,.0330182,151.5748,64.17323,.9727044,2059.471,0,44.38011,.79019,1,1.006,22,83
12804,1,19,1998,19.76071,2561,.0385328,177.5591,68.11024,1.209359,2621.145,0,42.76629,.79019,3,1.006,22,116
13002,2,17,1998,12.13188,46236,.0402812,143.9488,62.20472,.8954297,1638.48,0,56.00348,.79019,1,1.006,23,160
13003,2,17,1998,15.9605,15180,.0478449,162.1417,66.53543,1.078817,2069.185,0,44.38011,.79019,2,1.006,23,49
13004,2,17,1998,11.82971,41556,.0291417,142.0591,59.82677,.8498935,1784.383,0,56.00348,.79019,1,1.006,23,42
13005,2,17,1998,19.90819,2568,.0296743,134.4961,61.56693,.828051,1752.357,0,56.00348,.79019,1,1.006,23,176
13102,2,18,1998,17.77789,3037,.0416658,178.3465,66.53543,1.186636,2544.053,0,42.76629,.79019,3,1.006,24,57
13103,2,18,1998,42.02483,1,.0667647,173.622,68.89764,1.196215,2621.145,0,36.18686,.79019,4,1.006,24,59
13104,2,18,1998,17.59957,7521,.0456073,168.1102,66.53543,1.118529,2411.894,0,36.75228,.79019,2,1.006,24,67
13105,2,18,1998,44.94861,1,.0572905,196.8504,70.47244,1.387253,3700.44,0,30.15572,.79019,4,1.006,24,159
13107,2,18,1998,31.44419,33,.0417908,176.7717,67.32284,1.190077,2632.159,0,38.55977,.79019,3,1.006,24,47
13201,1,19,1998,22.4049,865,.0448932,162.5236,68.03149,1.105672,2762.335,0,38.68597,.79019,2,1.006,25,89
13202,1,19,1998,23.29914,595,.042037,183.8583,68.50394,1.259501,2973.568,0,40.55424,.79019,3,1.006,25,121
13203,1,19,1998,33.93,23,.0285236,146.063,65.33858,.9543549,2103.524,0,49.00304,.79019,1,1.006,25,122
13205,1,19,1998,32.6309,10,.0430496,181.4961,71.25984,1.293338,4041.85,0,30.15572,.79019,5,1.006,25,152
13206,1,19,1998,14.86938,2048,.0254199,138.5827,64.17323,.8893297,1966.96,0,49.00304,.79019,1,1.006,25,101
13303,1,5,1998,24.78561,157,.0580301,183.4646,69.29134,1.27125,2929.515,0,35.63857,.79019,4,1.006,26,151
13305,1,5,1998,24.17646,393,.0424127,176.378,67.71654,1.194371,2711.454,0,39.86688,.79019,2,1.006,26,135
13307,1,5,1998,31.37812,18,.0419384,185.8268,69.29134,1.287619,3004.405,0,29.03884,.79019,3,1.006,26,136
13310,1,5,1998,45.00832,1,.0518334,189.7638,72.04724,1.367196,3279.736,0,39.86688,.79019,4,1.006,26,137
20103,1,4,1998,16.62203,5059,.0337686,161.0236,67.32284,1.084057,2665.198,1,47.04292,.59658,2,1.006,1,34
20105,1,4,1998,27.1302,137,.0328193,167.3228,67.32284,1.126465,2742.291,1,47.04292,.59658,2,1.006,1,35
20106,1,4,1998,24.81926,254,.0375354,174.4095,68.50394,1.194773,2797.357,1,50.04566,.59658,3,1.006,1,37
20108,1,4,1998,35.21591,3,.0414389,185.8268,71.25984,1.324199,3281.938,1,41.26572,.59658,4,1.006,1,39
20204,1,19,1998,30.03914,22,.0329516,175.9843,68.11024,1.198633,2731.278,1,60.31143,.59658,3,1.006,2,28
20205,1,19,1998,52.80924,1,.0460135,188.5827,71.25984,1.343837,3259.912,1,53.45786,.59658,4,1.006,2,29
20206,1,19,1998,33.81419,2,.0399413,198.0315,74.01575,1.465745,3755.507,1,53.45786,.59658,4,1.006,2,30
20207,1,19,1998,47.36503,1,.042322,163.3858,68.11024,1.112825,2599.119,1,61.89857,.59658,2,1.006,2,27
20302,1,1,1998,32.6943,14,.0446296,175.9095,68.05118,1.197085,3024.449,1,49.5345,.59658,3,1.006,3,146
20304,1,1,1998,59.06112,1,.0438662,187.7953,70.86614,1.330833,3259.912,1,40.55424,.59658,4,1.006,3,148
20305,1,1,1998,37.94732,1,.0393195,196.063,73.22835,1.435737,3810.573,1,37.33565,.59658,4,1.006,3,150
20402,3,2,1998,30.83306,19,.0306217,186.2205,76.77165,1.429645,3755.507,1,39.86688,.59658,5,1.006,4,175
20502,1,14,1998,34.09407,4,.0346325,185.4331,70.47244,1.306792,3176.211,1,48.00298,.59658,4,1.006,5,179
20503,1,14,1998,18.74985,3012,.031144,160.2362,66.53543,1.066139,2279.736,1,53.45786,.59658,2,1.006,5,185
20504,1,14,1998,19.08481,2295,.0305784,177.5276,68.89764,1.223123,2859.471,1,43.51313,.59658,3,1.006,5,177
20505,1,14,1998,31.11848,14,.027269,175.1969,71.25984,1.24845,3447.136,1,35.70999,.59658,5,1.006,5,80
20506,1,14,1998,15.8363,9256,.0294212,146.063,62.59843,.9143313,1971.366,1,61.89857,.59658,1,1.006,5,139
20507,1,14,1998,23.83636,412,.0279132,163.7795,66.53543,1.089714,2436.123,1,44.38011,.59658,3,1.006,5,180
20704,1,4,1998,28.72953,121,.03178,148.4252,63.77953,.9466489,2202.643,1,52.26991,.59658,1,1.006,7,131
20709,1,4,1998,26.12632,128,.0249146,175.1969,72.04724,1.262245,3612.335,1,32.66869,.59658,5,1.006,7,170
20711,1,4,1998,16.59882,6929,.0393074,158.2677,68.89764,1.090427,2544.053,1,51.13361,.59658,2,1.006,7,54
20712,1,4,1998,18.43609,3580,.0393074,164.5669,68.50394,1.127348,2544.053,1,51.13361,.59658,2,1.006,7,53
20713,1,4,1998,24.99047,376,.0381513,172.8346,68.50394,1.183985,2621.145,1,52.26991,.59658,2,1.006,7,104
20714,1,4,1998,5.508801,293950,.0282216,162.5984,63.77953,1.037045,2444.934,1,46.12051,.59658,1,1.006,7,118
20801,1,5,1998,18.82351,3251,.0348814,162.5984,66.14173,1.075454,2505.947,1,47.96871,.59658,2,1.006,8,78
20802,1,5,1998,15.05277,13635,.0273121,149.5945,63.97244,.9569924,2196.828,1,52.26991,.59658,1,1.006,8,84
20803,1,5,1998,23.02542,501,.0300662,179.1339,68.89764,1.23419,2993.392,1,49.00304,.59658,3,1.006,8,109
20806,1,5,1998,33.3368,5,.0259443,181.4961,71.25984,1.293338,3781.718,1,46.46397,.59658,5,1.006,8,88
21001,2,7,1998,29.60462,28,.0354424,184.252,67.32284,1.240437,2962.555,1,58.80365,.59658,3,1.006,9,32
21002,2,7,1998,22.71874,537,.0330881,170.0787,66.53543,1.131626,2599.119,1,60.31143,.59658,2,1.006,9,61
21102,2,8,1998,17.95025,4268,.0251606,174.0157,66.92913,1.164672,2702.643,1,44.38011,.59658,2,1.006,10,98
21108,2,8,1998,22.10514,763,.0208933,184.6457,71.65354,1.323052,4068.282,1,25.29189,.59658,5,1.006,10,90
21501,1,4,1998,24.24996,296,.0333551,170.8661,66.92913,1.143592,2698.238,1,48.00298,.59658,3,1.006,12,72
21502,1,4,1998,20.65748,1379,.0319219,157.874,68.89764,1.087715,2819.383,1,47.04292,.59658,2,1.006,12,73
21504,1,4,1998,37.39788,1,.0379098,184.252,71.65354,1.320231,3270.925,1,39.86688,.59658,4,1.006,12,94
21601,2,10,1998,20.2382,1733,.0311048,163.752,66.53543,1.089531,2314.758,1,37.33565,.59658,2,1.006,13,12
21602,2,10,1998,26.4148,134,.0412727,179.9213,67.32284,1.211281,2786.344,1,52.26991,.59658,3,1.006,13,18
21604,2,10,1998,29.2821,35,.0300749,183.8583,71.65354,1.31741,3823.789,1,37.93784,.59658,5,1.006,13,178
21702,1,11,1998,35.53635,2,.0319717,176.378,67.71654,1.194371,3083.7,1,44.38011,.59658,3,1.006,14,55
21703,1,11,1998,42.75736,1,.0343952,188.5827,70.47244,1.328988,3215.859,1,47.04292,.59658,4,1.006,14,75
21704,1,11,1998,50.91192,1,.0515115,188.5827,70.47244,1.328988,3436.123,1,44.38011,.59658,4,1.006,14,76
21709,1,11,1998,25.59906,157,.0378333,140.5512,67.32284,.9462304,2378.855,1,50.04566,.59658,5,1.006,14,161
21803,2,12,1998,26.39569,116,.0294003,177.874,66.81496,1.188465,2994.934,1,36.66234,.59658,5,1.006,15,156
21804,2,12,1998,24.68658,242,.0349231,174.4095,66.53543,1.160441,2577.093,1,56.00348,.59658,2,1.006,15,58
21902,2,13,1998,17.77096,4045,.0292578,145.6693,62.59843,.9118669,1982.379,1,56.00348,.59658,1,1.006,16,108
21903,2,13,1998,20.40327,1689,.0324286,173.622,67.32284,1.168873,2775.33,1,41.26572,.59658,3,1.006,16,127
21906,2,13,1998,19.27767,2373,.0294805,162.2047,66.53543,1.079236,2544.053,1,50.04566,.59658,2,1.006,16,41
21907,2,13,1998,23.22204,412,.0230068,169.685,66.53543,1.129007,3259.912,1,34.08907,.59658,5,1.006,16,143
22001,1,6,1998,18.39742,3340,.0262253,161.5157,66.87795,1.080184,2659.912,1,47.71667,.59658,2,1.006,17,45
22003,1,6,1998,15.37799,12001,.029778,147.748,62.99213,.9306962,2179.934,1,54.98623,.59658,1,1.006,17,68
22004,1,6,1998,33.05051,7,.0373072,188.189,70.07874,1.318805,3484.582,1,41.15309,.59658,4,1.006,17,117
22005,1,6,1998,24.19489,258,.0260081,175.9843,66.92913,1.177847,3152.864,1,55.06733,.59658,3,1.006,17,172
22007,1,6,1998,30.13997,40,.0534118,183.8583,72.04724,1.324648,3763.216,1,26.22265,.59658,5,1.006,17,154
22101,1,14,1998,14.58977,12974,.0300937,144.4882,62.59843,.9044734,1927.313,1,61.89857,.59658,1,1.006,18,2
22102,1,14,1998,22.48186,902,.0309545,145.6693,61.41732,.8946618,1938.326,1,60.31143,.59658,1,1.006,18,6
22103,1,14,1998,19.264,2658,.0344583,158.6614,66.14173,1.049414,2526.211,1,45.1052,.59658,2,1.006,18,11
22105,1,14,1998,35.24172,3,.0339728,187.4016,70.86614,1.328043,3237.885,1,48.00298,.59658,4,1.006,18,16
22106,1,14,1998,30.03493,22,.0254683,175.1969,72.04724,1.262245,3612.335,1,38.55977,.59658,5,1.006,18,21
22107,1,14,1998,25.13364,204,.0312869,179.1339,69.29134,1.241243,2940.529,1,47.04292,.59658,3,1.006,18,14
22108,1,14,1998,12.89852,26897,.0314653,150.7874,64.96063,.9795245,2224.67,1,52.26991,.59658,1,1.006,18,7
22404,1,15,1998,15.69156,10420,.0299002,147.7913,64.08268,.9470865,2173.899,1,57.36941,.59658,1,1.006,19,63
22405,1,15,1998,30.50556,21,.0320307,177.5591,71.25984,1.265283,3590.308,1,35.24025,.59658,5,1.006,19,79
22406,1,15,1998,23.2597,498,.0340427,177.1654,68.89764,1.220627,3069.383,1,43.92511,.59658,3,1.006,19,96
22407,1,15,1998,34.98915,3,.0316424,186.2205,71.25984,1.327004,3634.361,1,47.04292,.59658,4,1.006,19,138
22409,1,15,1998,18.06775,3956,.0265856,162.2047,66.53543,1.079236,2444.934,1,44.84378,.59658,2,1.006,19,107
22503,1,16,1998,22.45962,589,.0344,156.2992,66.14173,1.03379,2500,1,58.80365,.59658,2,1.006,3,145
22506,1,16,1998,31.58041,18,.0301498,170.0787,66.53543,1.131626,2852.423,1,53.45786,.59658,3,1.006,3,147
22507,1,16,1998,19.04536,1155,.0350515,182.6772,67.32284,1.229835,2995.595,1,58.80365,.59658,3,1.006,3,149
22508,1,16,1998,29.04185,11,.0384423,192.126,68.11024,1.308575,3147.577,1,45.23357,.59658,4,1.006,3,151
22604,1,6,1998,29.42417,36,.0386741,182.2835,67.32284,1.227184,2973.568,1,43.55825,.59658,3,1.006,20,22
22701,1,19,1998,31.07388,61,.029202,150,64.56693,.968504,2191.63,1,51.13361,.59658,1,1.006,21,92
22703,1,19,1998,21.57325,955,.0355304,170.0787,65.35433,1.111538,2533.04,1,54.70107,.59658,3,1.006,21,166
22704,1,19,1998,18.57225,3066,.0276724,162.9921,64.56693,1.05239,2312.775,1,51.13361,.59658,2,1.006,21,66
22705,1,19,1998,30.93579,14,.0230847,181.8898,71.25984,1.296144,3898.678,1,48.00298,.59658,5,1.006,21,40
22706,1,19,1998,14.36497,3255,.028375,138.9764,64.17323,.8918563,2114.537,1,65.33739,.59658,1,1.006,21,44
22803,1,19,1998,15.01459,14304,.029202,151.5748,64.17323,.9727044,2191.63,1,54.70107,.59658,1,1.006,22,83
22804,1,19,1998,23.54492,380,.0323004,177.5591,68.11024,1.209359,2786.344,1,61.89857,.59658,3,1.006,22,116
23102,2,18,1998,12.92733,13176,.0307669,178.3465,66.53543,1.186636,2665.198,1,53.45786,.59658,3,1.006,24,57
23104,2,18,1998,19.69568,2032,.0281793,168.1102,66.53543,1.118529,2555.066,1,44.38011,.59658,2,1.006,24,67
23107,2,18,1998,35.74754,6,.0333551,176.7717,67.32284,1.190077,2698.238,1,45.23357,.59658,3,1.006,24,47
23201,1,19,1998,23.62538,342,.0317779,162.4724,67.98032,1.104493,2832.159,1,61.89857,.59658,2,1.006,25,89
23202,1,19,1998,24.99315,220,.03632,183.8583,68.50394,1.259501,3028.634,1,63.57151,.59658,3,1.006,25,121
23203,1,19,1998,37.88701,5,.0280734,146.063,64.96063,.9488344,2279.736,1,56.00348,.59658,1,1.006,25,122
23205,1,19,1998,32.72407,7,.0250138,181.4961,71.25984,1.293338,3997.797,1,45.23357,.59658,5,1.006,25,152
23206,1,19,1998,8.29495,29385,.0277959,138.5827,64.17323,.8893297,2158.59,1,65.33739,.59658,1,1.006,25,101
23305,1,5,1998,26.60049,106,.031897,176.378,67.71654,1.194371,2821.586,1,45.23357,.59658,2,1.006,26,135
23307,1,5,1998,39.76452,1,.0331042,185.8268,69.29134,1.287619,4229.075,1,45.23357,.59658,3,1.006,26,136
10103,1,4,1999,15.44566,11562,.0467639,161.0236,67.32284,1.084057,2566.079,0,39.86688,.84855,2,.995,1,34
10105,1,4,1999,20.92453,1827,.0434093,167.3228,67.32284,1.126465,2592.071,0,40.16642,.84855,2,.995,1,35
10106,1,4,1999,23.74243,490,.0531512,174.4095,68.50394,1.194773,2709.251,0,36.75228,.84855,3,.995,1,37
10108,1,4,1999,25.89851,194,.0495563,185.8268,71.25984,1.324199,3127.753,0,32.22118,.84855,4,.995,1,39
10204,1,19,1999,28.35587,55,.0463265,175.9843,68.11024,1.198633,2698.238,0,40.55424,.84855,3,.995,2,28
10205,1,19,1999,48.88678,1,.0525279,188.5827,71.25984,1.343837,3141.189,0,35.10666,.84855,4,.995,2,29
10206,1,19,1999,33.52012,4,.0580278,198.0315,74.01575,1.465745,3325.991,0,32.59129,.84855,4,.995,2,30
10207,1,19,1999,25.26636,215,.0487124,163.3858,68.11024,1.112825,2566.079,0,39.86688,.84855,2,.995,2,27
10208,1,19,1999,36.68086,2,.0673924,159.0551,69.29134,1.102114,2670.925,0,37.18044,.84855,4,.995,2,168
10302,1,1,1999,45.66801,1,.0628115,175.9843,68.11024,1.198633,3072.687,0,33.60209,.84855,3,.995,3,146
10304,1,1,1999,47.43726,1,.0608486,187.7953,70.86614,1.330833,3171.806,0,31.78575,.84855,4,.995,3,148
10305,1,1,1999,34.86946,3,.0603642,196.063,73.22835,1.435737,3942.731,0,25.5668,.84855,4,.995,3,150
10306,1,1,1999,35.62809,1,.0461828,158.2677,66.53543,1.053041,2555.066,0,39.86688,.84855,4,.995,3,183
10402,3,2,1999,32.21131,11,.0418053,186.2205,76.77165,1.429645,3755.507,0,27.03616,.84855,5,.995,4,175
10404,3,2,1999,21.7461,1042,.0475595,172.4134,67.32284,1.160736,2537.665,0,37.33565,.84855,3,.995,4,113
10405,3,2,1999,33.80913,6,.0447313,185.8268,70.86614,1.316883,2961.013,0,36.75228,.84855,4,.995,4,157
10406,3,2,1999,29.99175,32,.0565052,196.4567,74.40945,1.461823,3574.89,0,29.40182,.84855,4,.995,4,10
10504,1,14,1999,9.545736,75217,.0402278,177.9528,68.89764,1.226052,2784.141,0,35.10666,.84855,3,.995,5,177
10505,1,14,1999,28.4025,50,.03706,175.1969,71.25984,1.24845,3318.943,0,27.35053,.84855,5,.995,5,80
10506,1,14,1999,12.60699,37703,.0338385,146.063,62.59843,.9143313,1773.128,0,47.44238,.84855,1,.995,5,139
10507,1,14,1999,29.39814,79,.0379035,163.7795,66.53543,1.089714,2374.449,0,37.93784,.84855,3,.995,5,180
10603,2,3,1999,19.495,4001,.0386192,160.2362,65.74803,1.053522,2226.872,0,37.93784,.84855,1,.995,6,97
10604,2,3,1999,25.28105,347,.0391889,175.5905,66.92913,1.175212,2704.846,0,34.59038,.84855,3,.995,6,115
10605,2,3,1999,13.6874,21567,.045914,183.8583,69.68504,1.281217,2918.502,0,33.12881,.84855,3,.995,6,99
10606,2,3,1999,8.024195,134330,.0271442,137.4016,58.66142,.8060172,1878.855,0,45.23357,.84855,1,.995,6,105
10607,2,3,1999,14.93517,18391,.0411668,168.5039,66.92913,1.127782,2574.89,0,38.55977,.84855,2,.995,6,65
10704,1,4,1999,28.8218,137,.0289796,148.5551,63.95669,.9501094,2070.418,0,43.38152,.84855,1,.995,7,131
10708,1,4,1999,26.78987,113,.047216,167.3228,69.29134,1.159402,2753.304,0,33.60209,.84855,4,.995,7,70
10711,1,4,1999,23.1508,780,.0445352,158.2677,68.89764,1.090427,2312.775,0,42.76629,.84855,2,.995,7,54
10712,1,4,1999,26.11249,233,.0357962,164.5669,68.50394,1.127348,2290.749,0,45.23357,.84855,2,.995,7,53
10713,1,4,1999,6.664479,231743,.0429305,172.8346,68.50394,1.183985,2632.159,0,39.86688,.84855,2,.995,7,104
10714,1,4,1999,8.23266,25715,.0323337,162.5984,63.77953,1.037045,2257.709,0,39.86688,.84855,1,.995,7,118
10715,1,4,1999,19.29339,3303,.0242548,130.315,59.05512,.7695765,1607.93,0,46.12051,.84855,1,.995,7,141
10716,1,4,1999,23.86256,335,.0359708,157.0866,73.62205,1.156504,2863.436,0,32.66869,.84855,5,.995,7,111
10801,1,5,1999,14.77625,13596,.0377285,162.5984,66.14173,1.075454,2385.463,0,40.55424,.84855,2,.995,8,78
10802,1,5,1999,12.93876,33924,.0359033,150.3937,64.17323,.9651249,2088.943,0,45.83829,.84855,1,.995,8,84
10803,1,5,1999,21.14571,1211,.0403166,179.1339,68.89764,1.23419,2852.423,0,40.55424,.84855,3,.995,8,109
10806,1,5,1999,28.58838,51,.0420639,181.4961,71.25984,1.293338,3447.136,0,30.54735,.84855,5,.995,8,88
10807,1,5,1999,14.39074,17044,.0322367,142.5197,64.17323,.9145948,1861.234,0,49.00304,.84855,1,.995,8,95
10808,1,5,1999,10.73586,31388,.0546198,156.6929,65.74803,1.030225,2288.546,0,38.55977,.84855,2,.995,8,130
10809,1,5,1999,36.59142,7,.0421541,163.3858,66.53543,1.087095,2372.247,0,43.55825,.84855,2,.995,8,85
10810,1,5,1999,31.42564,19,.0575112,184.6457,69.29134,1.279435,2955.947,0,31.78575,.84855,4,.995,8,69
11001,2,7,1999,23.80465,446,.0484592,177.1654,68.89764,1.220627,3033.48,0,35.14652,.84855,3,.995,9,32
11002,2,7,1999,20.33346,1924,.0499524,170.0787,66.53543,1.131626,2411.894,0,44.62428,.84855,2,.995,9,61
11004,2,7,1999,34.32793,6,.0623997,178.7402,68.89764,1.231477,2964.758,0,33.60209,.84855,4,.995,9,123
11102,2,8,1999,16.7387,8995,.042951,174.0157,66.92913,1.164672,2654.185,0,33.60209,.84855,2,.995,10,98
11104,2,8,1999,12.70586,28892,.0465641,185.4331,71.25984,1.321393,2920.705,0,35.10666,.84855,4,.995,10,155
11105,2,8,1999,18.22414,4682,.0402562,161.4173,63.77953,1.029512,2235.683,0,52.26991,.84855,1,.995,10,31
11106,2,8,1999,28.39785,133,.0504039,170.8661,68.11024,1.163773,2737.885,0,26.72893,.84855,4,.995,10,91
11107,2,8,1999,10.88713,57177,.0305257,137.4016,58.66142,.8060172,1801.762,0,43.55825,.84855,1,.995,10,46
11108,2,8,1999,17.72682,5088,.0284067,184.6457,71.65354,1.323052,3942.731,0,23.75905,.84855,5,.995,10,90
11301,2,9,1999,11.49002,60485,.0376243,174.0157,67.32284,1.171523,2392.071,0,37.33565,.84855,2,.995,11,142
11302,2,9,1999,19.20153,3252,.0426948,184.6496,69.38976,1.281279,2716.96,0,31.4164,.84855,3,.995,11,62
11303,2,9,1999,11.39392,77932,.0416881,140.1575,62.99213,.8828818,1751.101,0,37.93784,.84855,1,.995,11,126
11304,2,9,1999,18.01373,5937,.0356396,175.9843,67.32284,1.184776,2469.163,0,37.33565,.84855,2,.995,11,153
11502,1,4,1999,16.57815,8188,.0396591,157.874,67.41338,1.064282,2597.136,0,41.26572,.84855,2,.995,12,73
11504,1,4,1999,29.84658,31,.046006,181.5315,70.69292,1.283299,3151.762,0,31.78575,.84855,4,.995,12,94
11505,1,4,1999,14.31566,17612,.0317394,146.4567,66.53543,.974456,1890.396,0,47.04292,.84855,1,.995,12,181
11506,1,4,1999,22.78055,652,.0457492,175.5905,68.50394,1.202864,2863.436,0,37.33565,.84855,3,.995,12,102
11601,2,10,1999,23.7332,413,.0464179,165.3543,66.92913,1.106702,2455.947,0,36.18686,.84855,2,.995,13,12
11602,2,10,1999,25.08467,229,.0440591,179.9213,67.32284,1.211281,2610.132,0,36.75228,.84855,3,.995,13,18
