destination,age,wage,tax_rate,rentgrs,hccost
9,53,46356.09130989059,0.05750000000000006,610.4056381334519,5340.4929322218195
9,54,41513.91860880206,0.05750000000000003,618.8792363336527,5340.4929322218195
9,55,45364.85032740875,0.05749999999999999,642.540912229545,5340.4929322218195
9,56,42246.885126745205,0.05749999999999997,592.1755985941376,5340.4929322218195
9,57,45148.64132600209,0.05750000000000001,626.5736282739051,5340.4929322218195
9,58,32911.63725156862,0.05749999999999997,590.6080260176367,5340.4929322218195
9,59,43218.682571037825,0.05750000000000001,659.6428953049698,5340.4929322218195
9,60,38394.31333988857,0.05750000000000006,608.0511730073748,5340.4929322218195
9,61,41122.040659393446,0.05749999999999995,580.5117136482065,5340.4929322218195
9,62,28724.496564795085,0.05750000000000003,607.8689704884313,5340.4929322218195
9,63,31203.258243552093,0.05750000000000006,503.737087705591,5340.4929322218195
9,64,26199.07676074913,0.05749999999999996,458.36375730590623,5340.4929322218195
9,65,24829.99336796725,0.05749999999999994,597.168183015009,5340.4929322218195
9,66,38255.61876832845,0.0575,665.8924957641038,5340.4929322218195
9,67,14313.897339827652,0.05749999999999999,514.0441674922081,5340.4929322218195
9,68,7602.969630688985,0.05749999999999997,445.196086654418,5340.4929322218195
9,69,16551.108457117265,0.05749999999999999,577.0710109685517,5340.4929322218195
9,70,10846.6550684296,0.0575,468.2371383401168,5340.4929322218195
9,71,8944.910049064149,0.05750000000000001,478.5264477704875,5340.4929322218195
9,72,5209.319034852547,0.0575,553.3623773480108,5340.4929322218195
9,73,8118.105560791704,0.05749999999999997,324.16755714549635,5340.4929322218195
9,74,5417.536482809793,0.05749999999999996,469.3425760907016,5340.4929322218195
9,75,13281.088449111472,0.05750000000000001,552.5357427006658,5340.4929322218195
9,76,2476.6161561103227,0.05749999999999997,465.3350264650133,5340.4929322218195
9,77,4483.037974683543,0.05749999999999997,515.8286900046953,5340.4929322218195
9,78,3850.935828877005,0.0575,429.4778893813833,5340.4929322218195
9,79,2816.835423908115,0.05749999999999999,622.6821568526753,5340.4929322218195
9,80,1908.0210299272037,0.05749999999999995,678.2039433693743,5340.4929322218195
10,40,44379.31722054379,0.04999999999999996,623.0217322570956,5351.281818181818
10,41,44251.79451090781,0.05000000000000002,768.7849721032347,5351.281818181818
10,42,44213.985568760625,0.05,444.4262560534677,5351.281818181818
10,43,41964.06419900204,0.05000000000000005,616.9502076526157,5351.281818181818
10,44,34567.6581114576,0.05000000000000002,688.0933408140218,5351.281818181818
10,45,48480.841703869046,0.05,492.1979355646215,5351.281818181818
10,46,53492.61571390351,0.05,609.1186893415888,5351.281818181818
10,47,54341.975903614446,0.04999999999999999,630.3533722016354,5351.281818181818
10,48,33190.43439238917,0.05000000000000004,654.886073927322,5351.281818181818
10,49,45267.19157367819,0.05000000000000003,538.1830991777668,5351.281818181818
10,50,47911.90319754709,0.05,646.534501200937,5351.281818181818
10,51,33942.69538566321,0.05000000000000001,562.5923835255381,5351.281818181818
10,52,37971.09606824927,0.05000000000000002,602.8920112867784,5351.281818181818
10,53,35693.81136238279,0.05,510.7726073654787,5351.281818181818
10,54,57133.07241692758,0.05,425.6853395428227,5351.281818181818
10,55,40525.3136531365,0.04999999999999997,375.6704995892569,5351.281818181818
10,56,48754.6202768425,0.05,432.9231539716038,5351.281818181818
10,57,39848.23915751331,0.05,380.26257378792087,5351.281818181818
10,58,38777.05476121,0.04999999999999999,362.5974475819295,5351.281818181818
10,59,29261.52125279642,0.04999999999999999,598.7611741724626,5351.281818181818
10,60,40761.27464218201,0.05000000000000001,487.15963180378026,5351.281818181818
10,61,34737.215080479626,0.04999999999999999,430.94676560959897,5351.281818181818
10,62,26433.53029922052,0.04999999999999999,376.5315757278608,5351.281818181818
10,63,33432.836941559246,0.04999999999999997,296.3200500097351,5351.281818181818
10,64,30669.973349126452,0.05000000000000002,284.24298741639626,5351.281818181818
10,65,18723.761131482457,0.05000000000000002,336.07650125249074,5351.281818181818
10,66,20116.878317680683,0.05,227.85348911591012,5351.281818181818
10,67,20994.511784511786,0.04999999999999999,404.98819918410067,5351.281818181818
10,68,7572.254598057453,0.05000000000000003,336.26971781661535,5351.281818181818
10,69,14239.508242525846,0.05,292.74510998723724,5351.281818181818
10,70,15961.512467956183,0.04999999999999999,262.5807574927195,5351.281818181818
10,71,7467.831590533846,0.05000000000000001,327.2057157191342,5351.281818181818
10,72,4220.024752475248,0.04999999999999998,265.75893242008095,5351.281818181818
10,73,5275.736410567872,0.04999999999999999,544.6552371295588,5351.281818181818
10,74,3666.427030913011,0.04999999999999999,247.3337656118029,5351.281818181818
10,75,858.0720092915216,0.04999999999999999,229.88723765541235,5351.281818181818
10,76,1544.5539112050742,0.05,314.6621749599109,5351.281818181818
10,77,1237.2469635627529,0.04999999999999999,457.70745694252366,5351.281818181818
10,78,575.4818467055132,0.05,484.92582486461777,5351.281818181818
10,79,1573.8658777120318,0.04999999999999999,409.3280044301164,5351.281818181818
10,80,1377.072808320951,0.05000000000000001,337.61495919447253,5351.281818181818
11,40,63217.34700808259,0.0725,868.8318978891906,5122.930881164107
11,41,68876.67938931298,0.07250000000000004,916.5279703547272,5122.930881164107
11,42,83193.07328408996,0.07249999999999997,757.2367583122171,5122.930881164107
