id,year,Y,Y2,L,K,M,industry,country
11409,87,15308.578125,7735.81640625,225.55881,4660.075195313,7572.76171875,"metal","col"
11409,88,17024.92578125,8841.133789063,245.08127,4713.142089844,8183.791503906,"metal","col"
11409,89,18421.82226563,8882.926757813,256.43903,4779.922851563,9538.895507813,"metal","col"
11410,81,12140.59960938,1924.0625,101.38958,169.278427124,10216.53710938,"metal","col"
11410,82,9891.107421875,2908.678955078,101.2678,162.5416870117,6982.428710938,"metal","col"
11410,83,5833.687011719,2491.515625,85.020515,615.1533813477,3342.171386719,"metal","col"
11410,84,6889.483398438,2285.024169922,100.90559,704.4168701172,4604.459472656,"metal","col"
11410,85,7738.047851563,1860.869873047,58.349449,753.4296875,5877.177734375,"metal","col"
11410,86,7097.172851563,3337.350341797,76.114647,812.4849243164,3759.822265625,"metal","col"
11410,87,5940.818359375,3459.55859375,76.893883,839.0588989258,2481.260009766,"metal","col"
11410,88,5279.499023438,3542.25,78.518715,874.26953125,1737.248779297,"metal","col"
11410,89,5340.545898438,3259.061767578,53.233704,910.5114135742,2081.484375,"metal","col"
11410,90,6148.831054688,3362.96484375,52.857967,1040.156494141,2785.866210938,"metal","col"
11410,91,6146.918945313,3493.119628906,53.312355,1155.446777344,2653.799072266,"metal","col"
11411,81,9049.900390625,6409.725097656,147.16541,635.680480957,2640.175292969,"metal","col"
11411,82,9141.215820313,7111.115722656,175.73032,757.2966918945,2030.099975586,"metal","col"
11411,83,8046.971191406,6519.231933594,184.11035,626.665222168,1527.739013672,"metal","col"
11411,84,10521.4296875,8080.303222656,155.6709,566.5814819336,2441.126708984,"metal","col"
11411,85,9447.680664063,6907.724121094,183.80962,602.1019897461,2539.956542969,"metal","col"
11411,86,9317.248046875,6868.495117188,149.56371,618.5242919922,2448.753417969,"metal","col"
11411,87,9607.33984375,6908.040527344,160.37245,690.3137817383,2699.299560547,"metal","col"
11411,88,9622.262695313,6933.7578125,140.08803,660.8095092773,2688.504638672,"metal","col"
11411,89,10702.06933594,7829.065429688,150.4323,617.8575439453,2873.003417969,"metal","col"
11411,90,9349.845703125,6753.858398438,144.20731,573.9200439453,2595.986572266,"metal","col"
11411,91,9442.091796875,6530.331054688,155.60881,585.0518188477,2911.760253906,"metal","col"
11412,81,25631.19921875,13475.32519531,232.78879,2885.974853516,12155.87402344,"metal","col"
11412,82,23004.84570313,11117.60644531,205.38182,3316.143310547,11887.23925781,"metal","col"
11412,83,19068.80664063,7980.2578125,185.18022,3302.518798828,11088.54882813,"metal","col"
11412,84,19627.8359375,8821.630859375,192.68915,3036.667236328,10806.20507813,"metal","col"
11412,85,18056.20898438,8005.524902344,188.58199,3315.436767578,10050.68457031,"metal","col"
11412,86,26301.578125,10598.65039063,160.24789,3668.577392578,15702.92773438,"metal","col"
11412,87,28838.09765625,11285.19335938,164.85573,4337.020019531,17552.90234375,"metal","col"
11412,88,38320.30859375,15243.9375,186.24445,8336.896484375,23076.37109375,"metal","col"
11412,89,36199.515625,12904.08886719,200.62991,9524.861328125,23295.42578125,"metal","col"
11412,90,31061.93164063,8086.557617188,191.62961,10605.4765625,22975.37304688,"metal","col"
11412,91,33450.67578125,9879.752929688,181.88351,10584.58007813,23570.921875,"metal","col"
11413,81,2265.800048828,1683.323608398,102.97635,231.7196350098,582.4763183594,"metal","col"
11413,82,1912.692382813,1392.011352539,73.269096,215.7762451172,520.6810302734,"metal","col"
11413,83,1956.685180664,1536.671630859,51.197674,198.6994781494,420.0134277344,"metal","col"
11413,84,2308.918212891,1721.477294922,56.699684,183.1942443848,587.4408569336,"metal","col"
11413,85,1931.83984375,1353.696655273,33.897533,179.8070678711,578.1431884766,"metal","col"
11413,86,1774.259521484,1239.854125977,38.035725,172.5326538086,534.4053955078,"metal","col"
11413,87,2298.155029297,1624.890869141,43.459076,191.590423584,673.2641601563,"metal","col"
11413,88,2641.759033203,1602.710083008,40.500587,216.161529541,1039.048950195,"metal","col"
11413,89,2192.584960938,1469.269287109,39.152447,193.734588623,723.315612793,"metal","col"
11413,90,1767.265869141,1152.216064453,42.028835,178.1004943848,615.0497436523,"metal","col"
11413,91,1692.866943359,1135.793334961,33.391178,315.2157592773,557.0736083984,"metal","col"
11414,81,5882.200195313,3162.376220703,162.69785,376.7772216797,2719.823730469,"metal","col"
11414,82,6843.791992188,4223.978515625,135.23204,357.604309082,2619.813720703,"metal","col"
11414,83,5883.390136719,2641.305908203,94.483261,339.8913574219,3242.084472656,"metal","col"
11414,84,4396.791992188,2207.54296875,119.39386,466.7984008789,2189.248779297,"metal","col"
11414,85,5529.303710938,2203.404296875,58.011002,865.9259643555,3325.899169922,"metal","col"
11414,86,5668.434570313,2649.327880859,71.488647,2155.491210938,3019.106445313,"metal","col"
11414,87,6981.791503906,2888.512939453,86.764122,2868.448486328,4093.278564453,"metal","col"
11414,88,7764.57421875,3615.315673828,88.784279,2796.926269531,4149.258789063,"metal","col"
11414,89,9004.140625,3923.068847656,112.76028,3137.307128906,5081.071777344,"metal","col"
11414,90,9086.600585938,4373.731933594,122.16489,4105.854492188,4712.868652344,"metal","col"
11414,91,9139.985351563,3988.344482422,126.10011,3872.850341797,5151.640625,"metal","col"
11415,83,190680.453125,101421.046875,807.01886,22368.69140625,89259.40625,"metal","col"
11415,84,173547.546875,88550.0625,991.79053,40480.5234375,84997.484375,"metal","col"
11415,85,193640.9375,91743.296875,418.19266,42056.1953125,101897.640625,"metal","col"
11415,87,199697.171875,101895.7109375,591.19952,68805.2109375,97801.4609375,"metal","col"
11415,88,204418.984375,100631.6015625,452.8652,70887.546875,103787.390625,"metal","col"
11415,89,222481.78125,111891.7265625,608.89563,71331.359375,110590.046875,"metal","col"
11415,90,276673.75,171851.3125,797.13605,80510.453125,104822.4375,"metal","col"
11415,91,277847.25,187101.34375,842.92188,88827.9609375,90745.90625,"metal","col"
11416,81,24735.59960938,11285.39355469,237.647,3737.474609375,13450.20605469,"metal","col"
11416,82,25005.96484375,11845.578125,236.91272,4229.101074219,13160.38769531,"metal","col"
11416,83,22539.29101563,12033.37597656,219.95782,4338.259765625,10505.91503906,"metal","col"
11416,84,21704.56640625,8293.173828125,220.74889,4283.254882813,13411.39257813,"metal","col"
11416,85,26566.80859375,9174.689453125,229.0554,4240.033203125,17392.12109375,"metal","col"
11416,86,25844.30078125,9417.291015625,209.41463,5276.323730469,16427.00976563,"metal","col"
11416,87,35082.69140625,12874.07617188,234.50304,5257.537109375,22208.61328125,"metal","col"
11416,88,31215.99023438,13638.29101563,195.23347,5649.229980469,17577.69921875,"metal","col"
11416,89,23165.62109375,8841.364257813,197.76352,6413.9140625,14324.25585938,"metal","col"
11416,90,32226.91210938,15240.51367188,189.59459,6611.1015625,16986.3984375,"metal","col"
11416,91,30357.71875,15095.4140625,190.20543,6782.2421875,15262.3046875,"metal","col"
11417,81,25590.69921875,14560.15625,397.07715,939.414855957,11030.54492188,"metal","col"
11417,82,23434.96679688,13851.421875,512.16229,2423.088134766,9583.545898438,"metal","col"
11417,83,21970.80078125,13603.68457031,438.47104,2690.298339844,8367.115234375,"metal","col"
11417,84,21371.70898438,11596.78710938,425.37289,2516.983642578,9774.922851563,"metal","col"
11417,85,18531.953125,10143.4609375,259.71085,2335.613769531,8388.4921875,"metal","col"
11417,86,19560.31445313,10394.77636719,357.59967,2207.504150391,9165.537109375,"metal","col"
11417,87,20520.33398438,10520.56445313,233.65361,2086.620361328,9999.76953125,"metal","col"
11417,88,20166.65820313,10719.7265625,250.49701,1984.753662109,9446.931640625,"metal","col"
11417,89,23205.78515625,12090.62695313,254.9088,1880.629882813,11115.15820313,"metal","col"
11417,90,23465.19726563,11821.49511719,262.65701,1841.325195313,11643.70117188,"metal","col"
11417,91,24897.53125,12642.86816406,259.33444,2067.822265625,12254.66308594,"metal","col"
11418,81,2297.699951172,727.8756103516,27.258955,505.5239868164,1569.824462891,"metal","col"
11418,82,2440.093505859,1132.330932617,22.531401,672.3630371094,1307.762573242,"metal","col"
11418,83,2286.559570313,1193.41784668,25.295673,734.301940918,1093.141723633,"metal","col"
11418,84,2868.527832031,1107.942749023,29.247047,746.4845581055,1760.584960938,"metal","col"
11418,85,2604.303222656,934.6720581055,36.715076,904.9962768555,1669.631225586,"metal","col"
11419,81,4889.100097656,3110.858398438,166.41214,3252.711181641,1778.241577148,"metal","col"
11419,82,5417.738769531,3553.145996094,123.36172,3002.442871094,1864.592529297,"metal","col"
11419,83,5684.104980469,3399.267089844,120.92891,3461.19921875,2284.837890625,"metal","col"
11419,84,7557.447753906,3592.342529297,128.15508,3235.360107422,3965.104980469,"metal","col"
11419,85,7707.842773438,3406.777832031,149.73198,2802.578857422,4301.065429688,"metal","col"
11419,86,8636.389648438,4509.823242188,182.6958,3638.465332031,4126.56640625,"metal","col"
11419,87,10424.8359375,5172.685546875,190.0015,3399.959472656,5252.150390625,"metal","col"
11419,88,13097.62695313,6486.307128906,231.94205,3270.253173828,6611.319335938,"metal","col"
11419,89,16406.63476563,7563.510742188,198.90561,3364.591796875,8843.123046875,"metal","col"
11419,90,14865.41210938,5829.811523438,327.89655,3573.898925781,9035.600585938,"metal","col"
11419,91,15714.87988281,7577.295410156,325.67914,4382.833496094,8137.584472656,"metal","col"
11420,81,15737.40039063,9268.056640625,236.6904,1956.161865234,6469.342773438,"metal","col"
11420,82,12255.68457031,6210.66015625,245.75153,1819.289428711,6045.024414063,"metal","col"
11420,83,12767.31445313,7449.383789063,231.14777,1693.468383789,5317.931152344,"metal","col"
11420,84,16011.3125,8292.563476563,153.89879,1968.184326172,7718.749023438,"metal","col"
11420,85,11208.98046875,5917.013671875,130.50079,1790.227783203,5291.966796875,"metal","col"
11420,86,11846.546875,6377.438964844,124.86646,1771.316040039,5469.107910156,"metal","col"
11420,87,14455.74023438,6782.038085938,137.97656,1892.020263672,7673.702148438,"metal","col"
11420,88,15115.28125,8044.461914063,127.6534,1957.583007813,7070.819335938,"metal","col"
11420,89,15880.55273438,8247.903320313,130.20598,2183.012207031,7632.649902344,"metal","col"
11420,90,14673.75488281,8934.375,160.01137,2065.025878906,5739.379882813,"metal","col"
11420,91,15509.58105469,8184.1640625,149.01688,5365.540039063,7325.416992188,"metal","col"
11421,81,33952.69921875,15902.0234375,386.29797,4729.346191406,18050.67578125,"metal","col"
11421,82,36859.5390625,19473.58007813,385.93555,4893.145507813,17385.9609375,"metal","col"
11421,83,31100.53710938,11742.59570313,311.34058,4851.260742188,19357.94140625,"metal","col"
11421,84,39592.64453125,11467.01269531,292.86789,5177.696289063,28125.63085938,"metal","col"
11421,85,50025.4453125,21231.38476563,277.77777,5043.842773438,28794.0625,"metal","col"
11421,86,43948.31640625,6949.328125,290.6427,4842.811523438,36998.98828125,"metal","col"
11421,87,46381.03515625,12705.11523438,299.10739,5466.112792969,33675.91796875,"metal","col"
11421,88,53132.8515625,16179.75292969,320.23541,5530.893554688,36953.09765625,"metal","col"
11421,89,40643.1640625,14445.50195313,302.67099,6029.413085938,26197.6640625,"metal","col"
11421,90,55118.98046875,20160.05078125,311.89648,16516.41015625,34958.9296875,"metal","col"
11421,91,51663.10546875,19575.73046875,335.5311,8497.528320313,32087.375,"metal","col"
11422,81,2047.5,1531.145507813,31.720881,736.8238525391,516.3545532227,"metal","col"
11422,82,1629.381591797,866.4146728516,32.427734,1028.449462891,762.9669799805,"metal","col"
11422,83,695.2418212891,353.7255249023,27.535391,972.3736572266,341.5162658691,"metal","col"
11422,84,669.3359375,345.2658691406,23.729099,897.516418457,324.0700683594,"metal","col"
11422,85,422.5615844727,104.4813995361,24.792253,833.4025268555,318.0801696777,"metal","col"
11422,86,441.5481872559,65.09489440918,18.295338,730.8944091797,376.4533081055,"metal","col"
11423,81,20839.90039063,10342.42382813,265.55527,5914.079101563,10497.47558594,"metal","col"
11423,82,23125.265625,12159.39160156,261.69806,5948.629882813,10965.87402344,"metal","col"
11423,83,19600.72851563,9353.624023438,260.8223,5719.468261719,10247.10351563,"metal","col"
11423,84,23421.59765625,10857.26367188,251.96854,5783.292480469,12564.33496094,"metal","col"
11423,85,22772.9296875,9352.880859375,249.35461,5646.4453125,13420.04882813,"metal","col"
11423,86,25322.58984375,9573.9609375,326.32657,6002.250976563,15748.62988281,"metal","col"
11423,87,29788.41796875,11605.84082031,306.66907,7314.50390625,18182.578125,"metal","col"
11423,88,34084.421875,15027.35449219,287.89883,9401.123046875,19057.06640625,"metal","col"
11423,89,31297.77539063,13980.23925781,273.56924,9383.723632813,17317.53515625,"metal","col"
11423,90,34428.8515625,16758.20703125,616.4538,9724.83984375,17670.64453125,"metal","col"
11423,91,40118.8515625,18848.12304688,398.31949,9562.103515625,21270.7265625,"metal","col"
11424,81,3981,959.4947509766,43.955826,23.53545188904,3021.505371094,"metal","col"
11424,82,1637.989013672,541.4047851563,22.27932,21.3930015564,1096.584228516,"metal","col"
11424,83,1334.045288086,418.8675842285,17.609663,19.45243453979,915.177734375,"metal","col"
11424,84,2405.690185547,612.033996582,26.624935,17.69405174255,1793.65625,"metal","col"
11424,85,3976.232910156,706.9058837891,16.942875,16.10013961792,3269.326904297,"metal","col"
11424,86,7027.698242188,1744.551147461,17.948664,27.49417495728,5283.147460938,"metal","col"
11424,87,6368.155761719,1787.37109375,23.210295,31.79452133179,4580.784667969,"metal","col"
11424,88,9781.998046875,3037.344482422,31.902861,96.8802947998,6744.653320313,"metal","col"
11424,89,10243.609375,3468.768066406,31.709074,89.00214385986,6774.841308594,"metal","col"
11424,90,11216.21679688,3144.594482422,28.916386,108.6296539307,8071.622070313,"metal","col"
11424,91,9727.709960938,3066.731933594,28.590656,184.0359802246,6660.978027344,"metal","col"
11425,81,1854.800048828,779.032043457,29.210888,527.5486450195,1075.767944336,"metal","col"
11425,82,1365.072021484,577.9066772461,24.994057,620.5184326172,787.1652832031,"metal","col"
11425,83,1752.618164063,1129.684814453,31.464462,830.1489257813,622.9334106445,"metal","col"
11425,84,2200.125,1046.579101563,43.728249,876.008972168,1153.545898438,"metal","col"
11425,85,2996.530517578,1380.907226563,42.789059,1272.544555664,1615.623291016,"metal","col"
11425,86,3309.2421875,1530.406005859,53.37376,1477.046020508,1778.836181641,"metal","col"
11425,87,3345.883300781,1470.504150391,44.056171,1561.072387695,1875.379150391,"metal","col"
11425,88,3794.455078125,1655.322265625,49.227749,1471.487915039,2139.1328125,"metal","col"
11425,89,2469.160888672,1531.143188477,55.90789,1473.587158203,938.0177612305,"metal","col"
11425,90,2313.591796875,1439.109985352,60.779438,1455.732666016,874.4818115234,"metal","col"
11425,91,1891.856811523,1274.411254883,43.127438,1749.921630859,617.4456176758,"metal","col"
11426,81,3906.800048828,1940.467041016,124.81821,3195.530029297,1966.333007813,"metal","col"
11426,82,3722.502685547,1950.021118164,145.13786,6220.3828125,1772.481689453,"metal","col"
11426,83,3305.547363281,1893.022216797,130.49474,5598.612304688,1412.524902344,"metal","col"
11426,84,3483.961425781,1740.508422852,128.64348,5353.061035156,1743.452880859,"metal","col"
11426,85,3419.567871094,1808.764892578,125.21904,5146.064453125,1610.803100586,"metal","col"
11426,86,3834.918701172,1746.880615234,123.9532,6278.947753906,2088.038085938,"metal","col"
11426,87,4138.413574219,1738.515625,127.78465,5689.723632813,2399.897949219,"metal","col"
11427,81,43598.6015625,27618.5625,468.46094,23724.9140625,15980.03710938,"metal","col"
11427,82,42633.8359375,24548.47070313,419.85165,23919.04492188,18085.36328125,"metal","col"
11427,83,42145.80859375,25634.46679688,370.81537,23474.58007813,16511.34179688,"metal","col"
11427,84,36422.0546875,18695.07617188,296.2937,22650.02929688,17726.9765625,"metal","col"
11427,85,46014.37890625,27261.66796875,332.43143,23870.98046875,18752.7109375,"metal","col"
11427,86,42885.703125,24354.97070313,339.35025,28118.38476563,18530.73242188,"metal","col"
11427,87,53172.0703125,28117.17578125,333.10995,27079.84765625,25054.89453125,"metal","col"
11427,88,59111.9765625,37605.19921875,354.76016,25673.03515625,21506.7734375,"metal","col"
11427,89,53442.7734375,34472.8203125,335.224,26306.91210938,18969.953125,"metal","col"
11427,90,46682.34765625,25045.49804688,358.55038,24719.44726563,21636.84765625,"metal","col"
11427,91,49588.2421875,28871.75,360.48788,24293.04296875,20716.49023438,"metal","col"
11428,81,2732.100097656,555.030456543,25.234863,1065.542480469,2177.069580078,"metal","col"
11428,82,2452.030029297,657.998046875,24.99798,1016.729125977,1794.031982422,"metal","col"
11428,83,2272.483886719,740.3803710938,20.622503,976.4469604492,1532.103393555,"metal","col"
11428,84,2622.672851563,1275.315551758,20.698675,1098.173095703,1347.357299805,"metal","col"
11428,85,2477.253417969,1314.744628906,22.953119,1526.920166016,1162.508911133,"metal","col"
11428,86,2792.472167969,1445.353759766,22.813583,1444.895263672,1347.118530273,"metal","col"
11428,87,2782.395263672,1281.793823242,24.074089,1369.561767578,1500.60144043,"metal","col"
11428,88,3552.022705078,1543.013061523,27.096062,1611.44921875,2009.009521484,"metal","col"
11428,89,3945.34375,2128.938964844,29.028858,1761.98828125,1816.404907227,"metal","col"
11428,90,4246.491699219,2121.413085938,27.705626,1673.308959961,2125.078613281,"metal","col"
11428,91,5061.677734375,1991.541992188,29.856501,1974.177001953,3070.135742188,"metal","col"
11429,81,432.1000061035,6.68071269989,22.578796,1183.461425781,425.4192810059,"metal","col"
11429,82,624.5989990234,377.8871154785,23.656763,1494.182861328,246.7118682861,"metal","col"
11429,83,627.219543457,290.5688171387,28.612938,1454.500854492,336.6506958008,"metal","col"
11429,84,494.8387756348,296.2219848633,27.261623,1416.404296875,198.6167755127,"metal","col"
11429,85,642.2156982422,268.2642822266,25.644344,1379.810668945,373.951385498,"metal","col"
11429,86,550.1454467773,163.3384246826,7.7041306,1344.642822266,386.8070373535,"metal","col"
11429,87,827.0072021484,340.7311096191,19.581299,1367.458251953,486.2761230469,"metal","col"
11429,88,860.6448974609,434.150390625,23.388504,1329.809326172,426.4945373535,"metal","col"
11429,89,936.2400512695,405.4147949219,23.113747,1123.547119141,530.8252563477,"metal","col"
11429,90,673.4440307617,323.042175293,15.448979,1311.919799805,350.4018554688,"metal","col"
11429,91,518.6728515625,199.1029815674,15.863792,1197.236083984,319.5698852539,"metal","col"
11430,81,3787.5,1964.157226563,51.024292,458.3273010254,1823.342773438,"metal","col"
11430,82,3421.327636719,2041.674560547,49.861038,523.3743896484,1379.653076172,"metal","col"
11430,83,3965.026611328,1796.620727539,48.252998,448.0628967285,2168.405761719,"metal","col"
11430,84,4445.150390625,2118.152832031,45.028091,452.2862243652,2326.997558594,"metal","col"
11430,85,3666.224609375,1829.606689453,34.794182,434.1565551758,1836.617919922,"metal","col"
11430,86,4295.255371094,2276.749023438,32.210587,2336.566650391,2018.506469727,"metal","col"
11430,87,6692.1171875,2848.870361328,35.227135,2484.823974609,3843.246826172,"metal","col"
11430,88,8039.181152344,3181.622558594,47.620609,2478.463134766,4857.55859375,"metal","col"
11430,89,10271.93652344,3844.059082031,48.780708,2490.182128906,6427.877929688,"metal","col"
11430,90,8650.376953125,3950.538330078,51.002419,2612.372314453,4699.838867188,"metal","col"
11430,91,9047.359375,4438.95703125,46.852528,2747.939453125,4608.40234375,"metal","col"
11431,81,649.700012207,391.3270874023,15.261045,392.7750244141,258.3728942871,"metal","col"
11431,82,381.0768432617,286.553527832,15.955646,368.9578857422,94.52331542969,"metal","col"
11431,83,345.0279846191,241.2135314941,14.038268,347.2337341309,103.8144683838,"metal","col"
11431,84,619.71484375,381.7898254395,19.715597,364.8078918457,237.9250183105,"metal","col"
11431,85,605.3037719727,278.5246582031,12.741538,403.3218383789,326.7791137695,"metal","col"
11431,86,605.5364990234,306.4395141602,10.468014,383.8182373047,299.0969543457,"metal","col"
11431,87,640.2767333984,252.1856689453,14.684776,365.7437744141,388.0910949707,"metal","col"
11431,90,649.1747436523,245.1954650879,9.7466364,445.307434082,403.979309082,"metal","col"
11432,81,16190.59960938,5858.387695313,229.82176,1722.411132813,10332.21289063,"metal","col"
11432,82,14174.87304688,5811.510253906,247.16258,2044.920898438,8363.36328125,"metal","col"
11432,83,13563.10742188,5748.063964844,146.73494,2001.068603516,7815.043945313,"metal","col"
11432,84,15212.54492188,6239.05078125,145.80966,1980.178100586,8973.494140625,"metal","col"
11432,85,16829.72070313,6713.357910156,189.02953,1957.214111328,10116.36230469,"metal","col"
11432,86,16507.32226563,7006.842773438,190.90639,1967.853759766,9500.478515625,"metal","col"
11432,87,15492.49804688,6235.12109375,164.71381,2090.540283203,9257.376953125,"metal","col"
11432,88,16382.66113281,6050.908691406,165.70221,2321.853027344,10331.75195313,"metal","col"
11433,81,2130.300048828,1222.776855469,81.340492,21.39692878723,907.5231323242,"metal","col"
11433,82,1405.104125977,705.3062744141,35.979481,19.66610527039,699.7977905273,"metal","col"
11433,83,1167.761108398,64.50937652588,35.220654,48.07859420776,1103.251708984,"metal","col"
11433,84,1199.579101563,537.5144042969,31.457605,43.04888153076,662.0646972656,"metal","col"
11433,85,656.8852539063,306.4968261719,32.237576,36.10063171387,350.3884277344,"metal","col"
11434,81,1577.5,881.395324707,58.865585,115.5718536377,696.1046142578,"metal","col"
11434,82,1569.374023438,920.432434082,58.29435,253.8345031738,648.9415283203,"metal","col"
11434,83,1510.364501953,870.1796875,57.50367,259.8502502441,640.1848144531,"metal","col"
11434,84,2121.576660156,1610.571777344,50.85664,302.8460388184,511.0047912598,"metal","col"
11434,85,1770.647705078,785.4715576172,44.437279,408.1062927246,985.1760864258,"metal","col"
11434,86,1714.095703125,747.5501098633,45.051311,536.1818237305,966.5455932617,"metal","col"
11434,87,1469.229370117,625.4117431641,38.421112,508.776763916,843.8176879883,"metal","col"
11434,88,2478.468017578,1148.968994141,47.551769,484.0053710938,1329.499023438,"metal","col"
11434,89,2338.205810547,1213.077026367,46.928223,667.528503418,1125.12878418,"metal","col"
11434,90,1923.475952148,957.7117919922,56.169552,641.0044555664,965.7641601563,"metal","col"
11434,91,1726.765014648,856.7228393555,41.21524,616.5508422852,870.042175293,"metal","col"
11435,81,882.200012207,271.735748291,19.668875,1346.328857422,610.4642333984,"metal","col"
11435,82,425.0878295898,93.39780426025,15.664123,1392.454711914,331.690032959,"metal","col"
11435,83,196.7932434082,22.28879356384,8.166667,1862.216796875,174.5044403076,"metal","col"
11435,84,437.5878295898,156.6423034668,11.063484,1797.880859375,280.945526123,"metal","col"
11435,87,190.6212921143,24.48890304565,9.9012012,1727.480224609,166.1323852539,"metal","col"
11435,88,208.9957275391,79.50630187988,12.191947,1711.875976563,129.4894256592,"metal","col"
11435,89,390.0191040039,5.775781154633,8.9317999,1814.163330078,384.2433166504,"metal","col"
11435,91,347.1273193359,31.75717735291,14.226722,1844.262084961,315.3701477051,"metal","col"
11436,81,2511.699951172,1278.209228516,33.723225,357.2937927246,1233.490722656,"metal","col"
11436,82,2438.631835938,949.5314331055,40.421753,368.1983947754,1489.100341797,"metal","col"
11436,83,3553.862060547,1368.069702148,41.973633,381.0293579102,2185.792480469,"metal","col"
11436,84,3511.3515625,1249.264038086,37.962421,439.0162963867,2262.087402344,"metal","col"
11436,85,2930.192871094,1189.371704102,38.493183,412.9866638184,1740.821044922,"metal","col"
11436,90,1608.273925781,538.7352294922,30.931421,369.8842163086,1069.538696289,"metal","col"
11436,91,2008.824829102,904.7485351563,40.446564,340.4643554688,1104.076293945,"metal","col"
11437,81,1486.5,554.6378173828,15.856659,12.86268424988,931.8621826172,"metal","col"
11437,82,1323.009765625,620.0725708008,17.682837,6.970694065094,702.9371948242,"metal","col"
11437,83,897.2208862305,436.6026916504,15.521158,10.88625907898,460.6182250977,"metal","col"
11437,84,490.3926391602,113.0542755127,11.717319,10.94750404358,377.3383483887,"metal","col"
11437,85,386.0390930176,43.54640960693,10.1436,12.32087039948,342.4926757813,"metal","col"
11438,81,2319.199951172,1094.485229492,36.467049,671.8326416016,1224.71472168,"metal","col"
11438,82,2202.093261719,1049.026123047,32.094803,727.2849731445,1153.067138672,"metal","col"
11438,83,1804.544189453,726.6459960938,33.038857,752.1419067383,1077.898193359,"metal","col"
11438,84,1503.618164063,977.9267578125,41.232201,709.5678100586,525.69140625,"metal","col"
11438,85,1251.933349609,507.1463928223,44.935787,670.0245361328,744.7869262695,"metal","col"
11438,86,2501.736816406,1132.000854492,57.444256,633.2609863281,1369.735839844,"metal","col"
11438,87,3045.293212891,1420.549926758,37.21254,599.0490722656,1624.743286133,"metal","col"
11438,88,3615.213623047,1722.513427734,35.968182,567.1812133789,1892.700195313,"metal","col"
11438,89,2284.866210938,1073.397216797,35.995419,537.4683837891,1211.468994141,"metal","col"
11438,90,1553.144775391,622.3138427734,29.749897,509.7385253906,930.830871582,"metal","col"
11438,91,3300.018066406,1717.582763672,62.898499,465.0642089844,1582.435058594,"metal","col"
11439,81,32122.90039063,15290.75976563,546.44354,7656.836914063,16832.140625,"metal","col"
11439,82,31169.20898438,17737.25195313,567.77863,8655.138671875,13431.95800781,"metal","col"
11439,83,29717.73046875,16049.05273438,539.71765,8038.600585938,13668.67773438,"metal","col"
11439,84,25026.26953125,11492.76855469,479.26788,7595.192382813,13533.50195313,"metal","col"
11439,85,19637.796875,4992.115722656,471.03192,7541.739746094,14645.68164063,"metal","col"
11439,86,28314.67773438,11520.06542969,377.59048,7504.049804688,16794.61328125,"metal","col"
11439,87,27254.57421875,12267.17773438,334.36697,7542.384277344,14987.39648438,"metal","col"
11440,81,1838.900024414,1049.505126953,47.89077,330.213104248,789.3948974609,"metal","col"
11440,82,1288.905273438,910.094909668,49.943073,1081.534423828,378.8103027344,"metal","col"
11440,83,1695.506469727,887.6767578125,38.706703,1028.416625977,807.8297119141,"metal","col"
11440,84,1659.233032227,773.7481689453,39.852863,965.7457275391,885.4848632813,"metal","col"
11440,85,1938.633544922,889.8021240234,40.210598,911.2151489258,1048.831420898,"metal","col"
11440,86,1637.361694336,843.9176025391,39.58955,864.676574707,793.4440917969,"metal","col"
11440,87,1603.245239258,801.6254272461,34.911255,819.9783325195,801.6197509766,"metal","col"
11440,88,1278.404907227,593.1860961914,34.437008,801.3020629883,685.2188110352,"metal","col"
11440,89,1309.165649414,736.6043701172,35.144287,754.8240966797,572.5612182617,"metal","col"
11440,90,1672.281494141,819.1452026367,36.75005,711.6088867188,853.1362304688,"metal","col"
11440,91,1598.217529297,879.0491943359,39.004421,671.4003295898,719.1682739258,"metal","col"
11441,81,1604.699951172,508.1997070313,14.814993,786.7024536133,1096.500244141,"metal","col"
11441,82,766.7009277344,334.0673828125,14.445714,713.922668457,432.6335449219,"metal","col"
11441,83,824.1474609375,369.7538452148,12.062919,623.9219970703,454.3936157227,"metal","col"
11441,84,1034.742675781,559.0002441406,10.373002,686.6041259766,475.7424316406,"metal","col"
11441,85,843.17578125,442.2660217285,12.616188,612.8782958984,400.9097900391,"metal","col"
11442,81,330.299987793,249.8644104004,8.0145855,6.727913856506,80.43559265137,"metal","col"
11442,82,409.4160461426,311.6990356445,13.190948,7.273255825043,97.71700286865,"metal","col"
11442,83,397.358001709,291.4188842773,13.094541,6.68963766098,105.9391021729,"metal","col"
11442,84,464.4293518066,185.0899658203,10,125.1493682861,279.3393859863,"metal","col"
11442,85,448.0926818848,224.0590515137,11,114.614364624,224.0336151123,"metal","col"
11442,86,974.4176025391,417.1036071777,18,132.6569671631,557.3139648438,"metal","col"
11442,87,855.1343994141,384.1616821289,19,121.4820327759,470.9727172852,"metal","col"
11442,88,1324.383056641,519.5935058594,26.989046,119.5884170532,804.7896118164,"metal","col"
11442,89,1237.041625977,531.9071044922,30.015656,109.6276092529,705.1345214844,"metal","col"
11442,90,1179.069824219,437.8742675781,24.000578,112.4711532593,741.1955566406,"metal","col"
11442,91,1121.78515625,422.6307067871,26.046843,155.3708953857,699.1544189453,"metal","col"
